episode,avg_reward,avg_v,episode_time,distance_traveled,avg_angle,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings
1330,2.765811304399165,11.605598,175.459,330.29395,168.30917943953523,23.381976398519015,16.91225653183042,"[36.584503 52.451973 78.81361  97.07985  91.434555 53.56788  33.677532
 20.578981]"
1331,2.0098341863816462,14.743705,175.613,1.563194e-13,153.6119738150516,19.97982581036753,20.268563706406837,"[ 25.530676  36.796227  90.77278  127.17192  133.30743   69.3801
  42.886597  24.898247]"
1332,3.1762463770032494,16.33694,175.904,5.836374,155.83369383410874,22.538619782829535,17.64451645153566,"[ 29.312101  35.3507    60.61236  102.71214  123.281944  75.40298
  37.868317  23.524302]"
1333,-64.85878497338969,0.9679545,181.519,7.2803264,117.32343513921127,17.57675393214951,22.73242830041282,"[ 46.309513  59.552944  92.98297  121.61342   82.08293   34.281757
  18.462608  13.430112]"
1334,2.498063916139911,11.33237,181.654,1.4210855e-13,134.52863268650196,21.401847118326426,18.80440678475338,"[26.634401 33.983036 57.815563 97.36423  95.03522  60.29305  34.967407
 27.599176]"
1335,1.1757573267546044,8.988651,181.714,2.842171e-13,42.80628359227129,16.04245306610821,24.128924626613824,"[18.620977 24.186304 42.78395  73.53966  89.51442  62.8023   39.36078
 32.326874]"
1336,0.9013473017222007,6.583586,181.774,2.0495186e-13,103.72011021456511,21.63876760048716,18.49694921142546,"[24.773245 29.534521 40.13785  55.576622 75.05283  88.22242  49.235077
 46.784454]"
1337,2.8099941573378633,14.325447,182.064,2.3835017e-13,120.04446644448198,22.47166623193749,17.700826466262303,"[28.239693 43.514694 62.143253 85.50787  95.89218  71.63682  43.03498
 21.864326]"
1338,3.063800621739154,15.542669,182.349,7.283063e-14,125.37685749557413,25.281451310371672,14.901825378310885,"[ 29.755863  42.702076  62.507465 124.00268  118.22079   69.46425
  25.322933  24.339693]"
1339,-50.74872114154624,0.9818641,185.464,5.422644,155.94696015294554,17.114680116030485,23.15963766982379,"[40.24962  48.96046  60.280365 80.44167  69.7253   48.957153 38.391132
 33.290478]"
1340,3.106261423772073,15.863127,185.752,1.6077747e-13,130.13282754968228,22.75718506663841,17.49209051884015,"[ 28.071318  45.01098   68.94245  107.38332  103.50183   75.69157
  45.459114  21.260021]"
1341,2.1421444191583356,11.987703,185.876,5.247758,167.30887339596688,19.400431844798536,20.538465376327565,"[ 27.350037  32.562714  51.336857  89.42794  129.37195   79.19786
  42.158062  25.446222]"
1342,1.885679419252206,10.952047,185.962,2.842171e-14,104.30513708044343,21.482236285820978,18.558902224805337,"[25.633568 33.62541  63.074684 97.98054  96.192505 64.07782  30.627058
 33.793373]"
1343,1.0888511459433505,8.080213,186.091,2.2737368e-13,158.5471555451784,18.715403909298022,21.32744897069122,"[24.041624 24.784424 36.02214  68.34108  82.14777  62.557842 43.867928
 24.13086 ]"
1344,3.0885170491098135,16.507587,186.306,6.491763,135.96085498412185,21.020603536972956,19.139589658662263,"[ 25.072578  32.23967   71.16758  124.70333  135.1499    60.690624
  39.55535   23.513197]"
1345,2.213342551424881,11.771739,186.411,2.4283518e-13,91.55184179668092,17.82264520343991,22.279021903631026,"[ 21.861155  31.02987   63.683826 116.007965 103.84671   64.34946
  38.293022  29.042774]"
1346,2.1316205977846865,14.286642,186.521,1.6077747e-13,104.62238054744283,17.904234675492177,22.273986731525223,"[ 21.102991  28.089735  58.760414 113.3702   119.37334   73.056496
  43.66438   29.733345]"
1347,2.8888129207104067,16.069439,186.829,2.842171e-14,118.17424262875996,22.947736419068676,17.00370808575125,"[ 30.159143  41.132122  63.437946  87.49914  100.33794   66.41585
  33.76468   26.498642]"
1348,2.776505171341169,17.039375,187.146,5.4521923,153.08118226214415,19.616214265910582,20.54583930099975,"[ 24.004805  36.2983    69.64533  123.395744 118.4242    70.14378
  34.552914  26.684818]"
1349,2.3218059697799913,14.045728,187.262,1.1506625e-13,121.04682428691531,19.17791428398746,20.98279530945876,"[ 28.890223  29.468952  56.385334  99.06597  118.43688   65.849495
  44.23574   34.05459 ]"
1350,3.1249101407482516,16.563337,187.535,1.1457157e-13,119.73881536383183,20.458781625751328,19.719339853882683,"[ 29.11465   39.670956  62.36953  107.04869  112.6896    83.16616
  46.07587   25.17411 ]"
1351,3.0060916517147414,13.16543,187.779,6.4114766,135.66533216656651,24.35272581151292,15.929355811114103,"[ 29.785002  39.82386   76.749146 125.16999  112.696976  68.679085
  28.844515  18.317778]"
1352,3.0707977237462587,16.575617,188.007,1.2141759e-13,132.91028503187675,21.366820213103303,18.86219366590877,"[ 26.932795  42.620983  72.247795 100.13016  103.94865   73.71027
  34.35264   22.558681]"
1353,2.7358649964104913,14.898144,188.187,2.759249e-13,109.9659491395461,20.027483253943245,20.18354326895591,"[ 23.932243  31.730505  72.695465 126.162834 116.48682   80.01401
  42.351303  24.335299]"
1354,1.4132598560002652,8.892555,188.334,6.0395446,53.2708411730508,19.237757483610586,20.524406345322113,"[23.200893 30.2492   51.648754 76.47304  88.22987  56.099194 37.546925
 26.060005]"
1355,2.513251297567675,13.275509,188.497,6.464014,171.43211201111168,23.05023604662575,17.10728574670981,"[34.682343 44.329346 56.818275 69.20191  76.44105  67.19846  45.41628
 21.722641]"
1356,2.0989390443381577,12.312036,188.587,2.3437141e-13,125.99309111835561,21.28395901018176,18.877717108977862,"[ 28.50435   31.137003  55.768635  94.68707  101.79996   70.15445
  45.15443   30.77876 ]"
1357,2.1678569246884636,8.082917,188.886,1.1368684e-13,143.02084803439814,27.52384956493961,12.706792716435514,"[ 32.851658  40.666412  58.541725  88.762825 101.35456   68.823296
  24.334211  15.50195 ]"
1358,2.226614770080059,15.028326,189.122,5.7626066,106.17433737143153,17.79694969952331,22.360414344148776,"[21.903809 38.079426 79.42969  97.54533  92.42421  51.608505 43.55708
 28.364557]"
1359,2.747926125437903,14.323785,189.315,1.8198774e-13,161.34305740149426,24.905856568137594,15.264697679552032,"[ 36.783684  48.654327  60.047287 117.25004  119.85348   78.68385
  24.654987  17.85465 ]"
1360,3.030738999651725,15.676459,189.586,5.2999163,159.27023064491425,25.915763008530234,14.24901606705224,"[ 31.371206  40.865253  66.071686 107.89571  115.96436   69.02211
  31.36575   17.184319]"
1361,2.3371964478376044,13.946746,189.781,4.973799e-14,90.30532116700864,20.024293221470042,20.157983917215297,"[ 23.791613  30.939287  58.572315  97.53833  136.98405   88.75784
  33.475918  26.292442]"
1362,1.5633851641864431,10.433381,189.864,6.5332885,153.45629936474612,22.740413480999894,16.89623098164722,"[43.487236 41.961388 44.760395 71.51794  85.56965  57.173935 27.539772
 20.07545 ]"
1363,2.156937727779982,13.618888,190.0,3.75354,109.5570439618992,21.86170240107358,18.118522098510063,"[35.925713 40.10408  47.315742 67.07401  74.504875 64.67551  42.991047
 28.715904]"
1364,3.3796716722221958,16.176926,190.336,4.935979,146.1964945612189,22.285681327059383,17.726896095068714,"[ 27.04128   40.750126  78.39955  131.42238  104.06798   62.199654
  36.039753  26.712336]"
1365,2.74662888705908,17.365154,190.588,6.1476192,191.0079915661926,21.08634003126789,19.14220646617652,"[ 27.844368  42.963196  65.30964  103.4304   109.7756    75.70784
  38.06503   29.123526]"
1366,2.1888642927502207,13.608493,190.726,5.189465,141.25369841097404,24.449789882500426,15.713046961648766,"[ 32.511856  39.305286  53.884422  76.18846  101.071785  68.02392
  35.139767  23.390339]"
1367,1.043663057275406,14.463399,190.887,1.4210855e-13,120.38559085631807,22.131804963805767,18.06839898775037,"[ 31.072859  38.45288   50.053337  93.11288  114.29315   79.61936
  42.462612  25.33689 ]"
1368,2.989255934759979,14.902732,191.194,6.5174274,121.98310320579905,22.990964974254048,17.28973260808208,"[ 27.470379  36.74426   67.93246  111.25074  105.114006  68.70936
  35.285763  27.514017]"
1369,2.9899911420532566,14.659064,191.364,1.2141759e-13,129.0534936048393,25.020643700203088,15.149744494177583,"[ 29.592258  39.248737  70.308525 116.50068  120.15596   63.421635
  32.707733  19.114883]"
1370,1.9211072226335733,13.656327,191.477,2.542115e-13,133.57319999028647,18.188963351061872,21.99137720746353,"[ 22.030113  35.73578   59.84649  137.4768   107.96612   76.63042
  38.964012  27.291998]"
1371,-1.8449811523089397,11.100471,191.655,2.0495186e-13,136.57837834692953,17.633158385240076,22.386644405742448,"[ 21.804958  45.777927  71.92282  117.76141  100.87775   74.78865
  42.69882   28.399231]"
1372,2.6462341012818364,14.334944,191.861,8.231588,80.78583167924755,21.73529767066039,18.438158102571524,"[ 26.12251   36.39483   58.318462 103.16039  107.425964  70.16625
  36.69476   29.7208  ]"
1373,2.471752897462964,12.01218,192.035,4.3224144,157.59623659681858,23.36454671323711,16.71236284473465,"[ 27.096321  36.55124   58.0727   116.62721  115.68226   64.76707
  27.557854  20.57336 ]"
1374,1.6062927666394338,9.018323,192.117,2.0495186e-13,169.08930886091574,19.769288679705667,19.75117360322304,"[26.348616 34.23065  48.912243 89.84255  95.89065  69.3778   30.755047
 23.528936]"
1375,2.9194686875557907,13.217748,192.444,7.368583,151.9839256860632,21.34232122869387,18.819252929041244,"[ 27.38862   40.718098  58.89375   87.252846 109.75232   73.528786
  41.10649   27.867678]"
1376,3.4228410425392224,16.451958,192.718,1.7112135e-13,150.1518115405615,23.50241776780561,16.728551660768332,"[33.295258 54.15333  73.45173  88.01619  91.194565 79.71542  35.1592
 23.30287 ]"
1377,2.8111349425138195,15.661279,192.922,5.3888855,121.0266137154211,21.277820075035155,18.839984184252412,"[24.697937 36.166977 66.20406  95.70595  99.258606 59.411026 36.601852
 30.583994]"
1378,3.1312802631844936,16.436989,193.286,3.8657706e-13,136.6032324794309,25.15646566763803,15.128064055474187,"[ 30.30634   41.281746  60.99083   97.051704 124.74622   86.20334
  36.769886  18.787045]"
1379,2.606046751797656,14.040293,193.616,1.558342e-13,128.84399995203168,21.91534086208248,18.29083743982614,"[ 30.697506  45.73315   74.51643  109.61437  107.85584   67.97605
  34.956383  22.582659]"
1380,1.7709644827550144,11.927385,193.712,8.632492,61.59050775232964,17.62630586460171,22.477117246707376,"[ 21.084808  37.193447  80.42478  114.972916  79.26247   48.114887
  32.833397  27.92596 ]"
1381,2.8309192691079184,12.768793,193.93,5.684342e-14,122.56311144986435,23.61849988086804,16.592339035720464,"[ 28.53726   39.96964   62.677345 147.69702  127.78542   63.63746
  27.063278  19.138409]"
1382,2.8059025806660194,16.094736,194.15,9.947598e-14,160.8029275241596,20.195495625417827,19.995528111747397,"[ 24.797478  33.789234  68.85997  129.30615  141.98712   57.63551
  31.000072  23.644646]"
1383,2.4379793825692793,14.089608,194.269,1.1374234e-13,93.76016232758398,19.08244430696723,21.06574340591913,"[ 22.881462  30.358406  71.0137   120.35513  143.35982   73.19726
  38.924698  25.564827]"
1384,1.4265495275548186,8.092136,194.349,4.2632564e-14,35.486758063060655,17.28047264247783,21.52667170266077,"[20.407793 33.197536 55.22908  78.39102  73.31652  50.752426 34.49556
 29.698013]"
1385,2.9045676343293674,17.473717,194.657,3.0611117e-13,120.1009445223029,21.6675860069453,18.512619655083988,"[ 31.422415  44.606297  75.90094  106.46411  101.34151   64.29789
  46.152515  27.339638]"
1386,2.1488585992796985,11.325139,194.743,1.8198774e-13,101.81207386207484,21.73859695405429,18.52653903636094,"[ 26.167402  35.47293   61.409046 101.78326  117.43486   68.743126
  31.326246  26.268042]"
1387,3.143583871154241,15.883054,194.997,242.00081,163.52176166763078,22.767823460143543,17.415210350670712,"[ 27.018936  33.806477  75.36418  123.95945  131.25539   70.47063
  31.530262  20.661997]"
1388,1.1921727217001672,9.619376,195.087,6.8300304,142.00337516946792,22.893761775813157,17.274800561808064,"[ 26.74197   35.528534  54.270313 103.55356  135.68207   67.13818
  32.348763  22.36224 ]"
1389,3.2540505097370165,16.019985,195.419,2.2737368e-13,153.9053550180789,22.895265401032574,17.265828300241996,"[ 27.878592  37.612736  65.81896  102.18645  121.23902   68.35243
  30.847244  24.475021]"
1390,2.550452930338151,15.505964,195.571,1.4989968e-13,159.5323465750248,23.701263518578145,16.456614549807053,"[ 28.11613   36.498085  66.85581  120.153175 120.93526   63.861893
  31.288975  25.929213]"
1391,2.0467915411980813,12.565834,195.668,4.6117,98.71379723224217,17.971507383246117,22.22348284801213,"[ 21.854345  36.310146  80.5156   138.58865  133.44966   61.544296
  38.905506  27.5003  ]"
1392,2.7207756709815882,14.3095045,195.905,1.2518276e-13,245.33732487699652,22.715964037386854,17.409121116464487,"[ 32.197792  36.975483  74.972046 128.54019  147.3676    69.526474
  37.642136  20.357162]"
1393,3.312867459547449,16.761522,196.236,6.600228,148.4860012133489,20.48114526717132,19.700007438886292,"[ 24.902626  36.243767  76.399536 114.50335  100.411095  65.89815
  50.308994  29.074226]"
1394,2.285570210603606,13.075652,196.388,4.319629,81.22042333634171,23.31297964426492,16.83445693929416,"[ 28.58617   38.3017    59.596333  94.05512  114.60448   85.19663
  32.628666  23.11896 ]"
1395,1.7937010239081594,12.908,196.572,7.034283,170.56392191209756,25.83000250332472,14.328377988473012,"[ 42.126534  53.997936  61.745197  86.09828  104.90849   77.05074
  28.659796  16.985153]"
1396,3.0220025582455867,15.029476,196.834,6.1011214,131.43757151653753,22.435204573257675,17.759081638921646,"[ 28.087868  43.270054  66.40098  102.49399  101.716644  68.80249
  31.09161   21.251867]"
1397,3.377694035000715,16.481153,197.07,288.32986,124.53451457676748,23.49970007011503,16.697261325569112,"[ 32.084145  42.49794   65.44286  104.3966   113.23125   66.321945
  37.103165  24.844717]"
1398,1.9062312359286202,11.638839,197.175,4.729275,201.55261351351817,18.653471983348176,21.517256557411383,"[ 24.354174  40.200356  49.039265 110.83275  133.76234   66.42389
  33.320965  25.399193]"
1399,2.0768054544216885,15.561066,197.522,1.1368684e-13,142.25317722844048,22.64807223082853,17.590962395425503,"[ 27.277962  36.37614   60.314377 126.32192  119.67883   72.46568
  29.354542  22.616625]"
1400,2.6887001344947747,13.624954,197.701,3.2110415,132.09321088801354,22.00802581264563,18.14683713585144,"[ 32.5684    41.46734   62.197258  98.80507  103.52163   78.72985
  35.14737   27.753561]"
1401,3.6326245833316397,17.45786,198.03,3.7354474,173.88044110610002,24.804927547893925,15.361164047449048,"[ 34.219757  42.34991   69.68182  126.96467  129.32213   67.68756
  30.597792  18.732758]"
1402,1.7631239490824848,12.181237,198.215,1.2710575e-13,56.72960107359574,19.114328885388513,21.047719517203223,"[ 21.425957  48.554092  77.21835  120.81763   79.70313   55.143486
  42.807556  53.513725]"
1403,2.1961010693787166,14.863491,198.334,2.842171e-14,101.54220123988992,19.41892520939508,20.71822880023172,"[ 23.200315  30.574446  60.067406 135.16191  134.92686   63.440838
  33.428993  25.665888]"
1404,3.1063517671221197,16.404467,198.569,1.6077747e-13,124.57676571691071,22.707167438535016,17.457902548972612,"[ 26.497204  34.84434   57.22805   93.42324  119.82717   93.296555
  41.31051   22.252672]"
1405,3.016330648452235,14.8095255,198.943,6.4774804,185.48696290994502,24.24880747395567,15.879310186813607,"[33.62586  40.58189  56.83593  92.55257  98.875656 64.09372  31.089806
 20.006516]"
1406,0.5126720485081493,11.068244,199.095,1.2710575e-13,122.18496198974837,25.814424289666558,14.420320108891502,"[ 31.238976  40.187737  56.947044  99.17591  135.33896   74.707825
  22.722694  17.040464]"
1407,1.1733776932912074,15.776757,199.276,2.3437141e-13,117.4913404630042,19.861670285718873,20.291020848464246,"[ 24.217445  35.868458  68.652756 115.96546  123.55147   76.02779
  43.280006  28.453865]"
1408,3.067098177908158,15.840269,199.47,241.64943,129.04822578308148,21.438103661749114,18.78541312812492,"[ 29.651892  46.1991    67.95694  109.05857  122.3554    71.55972
  38.018353  29.895588]"
1409,2.7581421086971356,14.434755,199.766,1.1718571e-13,111.3597255646166,18.37073287570674,21.628555268354784,"[ 24.400217  34.3704    66.90471  102.704254 110.8983    64.16633
  35.49241   30.408289]"
1410,2.133523994068846,13.234166,199.888,1.4210855e-13,139.42419807598836,20.94020893865117,19.082896464652563,"[ 24.172806  32.87459   45.85799   72.6199   104.5479    90.25061
  56.73481   28.006693]"
1411,2.945560115603911,14.346497,200.209,2.3930104e-13,102.64841391784933,19.382494868384033,20.812137836761387,"[ 22.718285  39.495464  59.80339   85.19956  101.855095  72.10356
  47.297085  30.940067]"
1412,3.630199127086211,17.152676,200.499,7.141695,152.66537121117983,21.69832122254875,18.459552150078416,"[ 26.411762  39.771736  67.34864  108.92557  116.782814  67.34477
  38.53132   29.63226 ]"
1413,3.0267817447080523,15.76179,200.73,1.7053026e-13,162.2268901921094,21.760078579233756,18.456528189652893,"[ 25.985518  36.812443  67.9895   109.86341  121.43033   76.05542
  29.732918  21.86793 ]"
1414,1.3693955738325212,10.660778,200.812,4.440394,42.0021133594348,15.726620032429759,24.37828221693468,"[ 18.481817  23.516108  47.622864  89.68229  103.62311   68.84489
  37.755424  29.944817]"
1415,1.5338063195525882,12.30767,200.891,3.2188232,178.66306467535313,19.07435427950464,21.051273358459806,"[ 27.79662   31.749453  49.994133 120.131676 130.00183   78.41925
  33.431915  25.442947]"
1416,-33.04307687838726,4.5280724,202.696,5.603971,232.53493161634813,29.952450839937597,10.335017380018144,"[ 37.116707  48.628403  81.4148   112.92178   87.64699   39.487507
  18.856924  13.333857]"
1417,3.3313897327780015,16.120539,202.955,6.366753,146.53009792029798,24.40920213430018,15.813548031872886,"[ 29.764046  44.374306  74.31544  115.31495  110.12298   57.201454
  29.808693  19.28165 ]"
1418,2.8423867589542513,15.362735,203.125,1.1368684e-13,90.54865262699077,24.480211261456507,15.741700556801078,"[ 29.2256    37.99322   60.838226 108.035545 129.98288   72.081055
  29.570923  26.778013]"
1419,1.7075173735732023,16.938923,203.348,2.2737368e-13,123.61638187464351,21.760543383939385,18.490998851067904,"[ 30.844662  41.179577  85.93383  125.408    108.613075  55.39971
  32.503414  24.975609]"
1420,2.5874236188604876,11.826453,203.563,5.1603184,129.7776507761164,23.21675039962194,16.952179148661966,"[ 27.633566  34.992386  69.00625  113.77255  104.00573   59.13504
  42.976536  23.859203]"
1421,3.250683876242736,14.687049,203.819,3.7605486,113.29674615086624,21.869614273259188,18.315150466576803,"[ 25.490492  32.985718  62.631462 102.482765 139.56464   76.297424
  41.80906   23.071163]"
1422,2.8096091926719993,15.4869795,204.029,5.5771747,118.8170610542501,20.551678584882993,19.68217298501039,"[24.968763 35.350296 76.89997  98.41394  87.19164  79.209984 51.659046
 30.444107]"
1423,3.016417903581335,16.083828,204.26,5.8154616,107.40248618108649,23.17387121206193,17.054952354822237,"[ 27.515234  35.46518   60.66921  113.15447  113.84959   71.27722
  39.947655  26.181032]"
1424,2.738270961830959,14.744451,204.484,2.2737368e-13,102.65540226844776,21.228376344662593,18.875642361175576,"[ 26.516201  38.96466   81.544426 121.88314   88.802414  68.44406
  44.23257   33.141434]"
1425,3.505005436433185,17.073202,204.72,3.6948222e-13,179.85942406052868,23.27948112909214,16.87343160382436,"[ 27.850277  41.720036  71.469734 113.94608  120.75745   71.50893
  36.692966  20.3949  ]"
1426,3.8417311675067047,16.85543,205.143,8.526513e-14,210.50841136052716,25.469328623277132,14.736699742224157,"[ 35.51181   47.062553  75.80082  100.25816  108.09694   59.911964
  35.625088  17.964075]"
1427,2.5096292590625664,15.392408,205.379,1.2141759e-13,128.47600671321766,18.705553628105207,21.495153307084138,"[ 22.992966  35.393402  62.992718 126.795685 124.98927   63.799454
  33.90335   32.50361 ]"
1428,3.111622493499192,15.0190735,205.777,1.361032e-13,125.63710332675676,23.78817902225373,16.416613576783895,"[ 28.43243   35.50616   57.10557  110.347435 116.3652    63.582436
  30.872238  24.337791]"
1429,2.94491799792038,14.082302,206.001,1.4760873e-13,118.21132280953994,24.222325631162366,16.00767263139578,"[30.760603 37.503933 60.480873 95.49904  95.16027  67.4551   34.64484
 25.812958]"
1430,1.8676976417073596,13.410074,206.191,2.542115e-13,90.46861588486182,18.3737793320872,21.788902983746283,"[ 21.44302   37.565487  72.89637  100.87966   93.78969   52.16333
  37.34483   28.31996 ]"
1431,0.9388692288160276,15.2472105,206.364,2.3437141e-13,98.27948829046166,24.280922527287952,15.944243684843068,"[ 29.927061  36.587967  61.571507  85.96495  102.52661   67.00009
  42.899693  19.865412]"
1432,3.407172798606413,15.043631,206.753,5.684342e-14,187.27646372761808,25.479269903944584,14.7309868829513,"[ 30.61178   43.438984  70.685814 112.87728  129.79924   62.45975
  30.308365  17.800173]"
1433,1.9116677345275475,11.74593,206.869,2.542115e-13,168.70494056886264,20.439883984790654,19.736855218085495,"[25.643583 33.000675 51.838425 76.43691  96.76475  77.26469  44.441566
 30.024668]"
1434,1.6362012156701444,8.496753,207.078,5.684342e-14,182.91067573669483,25.333807067651833,14.351786140688173,"[30.406763 37.456745 49.791588 77.41496  89.40319  60.399834 29.060553
 17.360218]"
1435,2.690300641397497,15.954317,207.262,5.22458,148.99826258755658,19.350047058737232,20.717518144466624,"[ 23.714403  35.750103  72.55604  108.85425   96.825714  60.487766
  36.97374   29.68411 ]"
1436,1.8704502904084315,12.963048,207.353,6.3948846e-14,159.76489177841697,22.533596181025455,17.650300800252484,"[ 28.931368  34.54986   59.897697  89.39893  106.03721   65.29773
  28.897863  21.043114]"
1437,3.201068731142692,17.33304,207.691,4.9116244,142.95763636763726,22.330885734911828,17.87604022498762,"[ 26.760382  35.77666   72.94642  118.86702  106.414444  62.714546
  40.824448  26.090946]"
1438,1.3300264482671205,8.135079,207.765,4.019102,53.22527239741721,20.28763561460912,19.865066467517888,"[23.562819 29.110136 47.717297 69.45742  83.137566 91.32172  60.39475
 42.313206]"
1439,3.079020448617346,17.192762,208.003,6.61982,121.21664286909707,18.679168002765298,21.5111530277109,"[ 22.334482  29.406904  69.44065  133.68619  118.19588   64.23917
  39.18525   30.114037]"
1440,2.7859749232328728,13.791602,208.15,6.0100203,94.47691564958507,20.18799131201808,19.998259981850193,"[ 23.826687  31.390648  55.952145 126.440796 137.7704    66.5388
  37.185272  31.170301]"
1441,3.0245652306115747,16.124445,208.423,8.526513e-14,128.0569481475023,21.679177879256212,18.52316753654787,"[ 26.455149  35.2492    72.35854  133.35922  113.58598   74.329094
  40.48939   28.984745]"
1442,3.148124707051897,16.881248,208.715,2.2914315e-13,173.22858824722854,22.931450228819717,17.319742929792746,"[ 29.01571   43.280106  70.124016 102.38412   90.61347   74.86157
  38.963573  26.034561]"
1443,0.9994954514521478,6.3630533,208.763,5.396886,152.74864475617142,18.55157660153957,21.57149508713424,"[ 20.565363  27.499807  48.468006 102.762825 155.43004   60.15789
  45.241512  38.51225 ]"
1444,3.2594890698134087,13.733549,209.132,3.535809e-13,244.4461652406421,22.732357653477315,17.545817873394306,"[30.664762 40.663464 64.1118   99.00356  95.227455 57.024372 32.035152
 21.288181]"
1445,2.8964542965495776,16.354069,209.515,1.2710575e-13,165.0354366693568,23.15736000124164,17.026799095421634,"[ 28.084074  40.34973   74.04975  113.10913  108.94817   58.981674
  29.654972  20.356325]"
1446,1.4471745668165226,9.345616,209.599,3.422427e-13,209.14281398060442,21.80360822830888,18.343956871252843,"[ 40.714813  39.27577   51.257202 102.35493   90.10959   56.845036
  36.652145  21.469414]"
1447,3.206696255551247,15.975276,209.825,5.3471284,145.5791457976369,20.45908170435864,19.784730435601148,"[ 26.1366    35.57656   65.59594  114.280876 119.06873   67.73623
  36.50469   25.595625]"
1448,3.630047229810592,17.550507,210.157,374.76483,134.0678146496845,20.941312361554868,19.368455743240904,"[ 25.469292  34.34222   57.865837 124.41346  136.90274   75.07148
  39.428432  24.47442 ]"
1449,3.0911550243577057,17.267466,210.408,4.5423717,163.25487148451526,22.534683708991373,17.6428571748308,"[ 27.874794  40.86264   65.091896 116.67918  115.26303   76.256065
  35.065174  21.6397  ]"
1450,3.1304405302045586,16.07214,210.657,1.2141759e-13,153.6871606690438,21.811944840319274,18.42891005641017,"[ 26.6598    38.7198    81.15531  116.2203   112.994576  68.660545
  32.079384  21.823408]"
1451,2.770261254348606,16.236744,210.912,7.0602403,142.78659695871926,24.36656845666715,15.819949198245112,"[ 30.630045  51.608883  75.463005 108.2451   118.1207    58.375324
  44.24666   19.064001]"
1452,3.2527645971471335,12.593162,211.154,6.5479193,146.81182198217004,23.647414777453,16.53203321353194,"[ 28.556923  37.8302    66.42893  140.57784  137.07858   54.79826
  30.322878  19.308569]"
1453,1.7230597046221854,11.684645,211.234,1.9895197e-13,82.90445947143564,17.212328857509984,22.916672407898933,"[ 21.169888  30.191875  73.31468  171.09685  113.37083   68.982956
  56.913757  36.145332]"
1454,2.863961299585745,16.570904,211.454,1.4210855e-14,128.51647254558185,22.16941294593636,18.00850642787548,"[ 29.517696  37.4304    57.322815  99.871666 112.373245  79.5963
  33.405514  26.164036]"
1455,2.3509139540822894,14.887306,211.672,2.2737368e-13,108.14349066604046,21.063365063332338,19.12419510222414,"[ 25.2247    32.459377  57.28013  111.0114   148.69936   82.49201
  37.56534   25.409937]"
1456,0.623568559793322,13.057833,211.949,1.4210855e-13,135.2059140014465,18.64546764929679,21.525133719078905,"[ 29.789822  37.020588  48.941296 101.36326  113.73318   56.647007
  35.890312  27.432617]"
1457,2.146770265207512,15.815362,212.171,5.2154975,130.93630121799617,23.14174440276426,17.04277519979351,"[ 27.46659   41.74665   66.45183  101.418884  95.66866   72.12711
  30.298628  21.975065]"
1458,2.439059997937587,15.0062895,212.394,3.6723306,140.55284502744558,24.41503738285799,15.748317428620435,"[ 29.097797  37.11088   56.65285  118.90403  118.58494   91.453766
  35.56115   19.136543]"
1459,2.88291505465248,16.500853,212.615,2.4283518e-13,146.8727001514186,19.92915544138245,20.276801565421625,"[ 24.477102  34.99969   66.75716  143.95277  132.76712   68.24014
  35.50291   25.039762]"
1460,2.851096196731998,16.259361,212.815,232.0276,153.47622620039337,19.58645594866349,20.579518398532525,"[32.13668  43.632504 64.853905 95.239845 92.46163  63.782986 38.511288
 29.087868]"
1461,1.6871427813663677,11.82754,212.917,7.382379,156.74746248023618,18.155509739041744,22.07931136978222,"[30.166395 39.84245  46.254856 78.289276 82.38608  66.068146 50.61759
 37.18102 ]"
1462,3.567156131246108,16.919054,213.374,7.58684,173.1135677151502,23.366105227576234,16.922701334939536,"[ 28.04748   37.205837  64.19002  117.77198  125.26808   62.85411
  37.24696   22.442532]"
1463,3.280786928286067,15.861402,213.55,3.4700392e-13,135.61918892711583,19.72895399612169,20.42174515641872,"[ 25.404638  43.290745  59.34781  120.533806 115.861626  71.10023
  36.913002  25.983727]"
1464,3.330195917767398,16.84902,213.813,1.6587788e-13,143.49400196407097,23.77844441578019,16.55454585395869,"[ 30.121489  40.67265   71.513084 112.682434 116.98048   65.10588
  32.450874  19.624369]"
1465,2.915599356886478,16.81987,214.114,1.1368684e-13,131.4951109258448,23.085206616283806,17.108886476856576,"[ 26.339878  35.69083   66.04232  130.30907  130.12729   60.20645
  29.485107  20.37105 ]"
1466,2.4667309498368564,10.40283,214.255,6.154196,215.49815818884585,19.125930029173364,20.646440871998077,"[ 24.062218  29.288805  50.29423  114.2732   130.4069    72.359474
  34.227512  25.015116]"
1467,1.7242968648178987,15.950384,214.443,5.9624643,136.68217816579872,21.571060841052805,18.55251460376266,"[ 26.426453  39.006134  75.10647  131.14125   87.86821   52.350533
  32.391518  28.573137]"
1468,2.9251318993482056,14.747976,214.745,5.907505,186.65694123201422,18.00170636402669,22.192430784121836,"[ 22.931496  32.781082  55.877    108.40574  107.33008   71.42235
  46.996433  28.891996]"
1469,2.860206065092547,16.301188,214.965,3.6948222e-13,134.87155934439633,22.179866438293637,18.07820717243105,"[26.489313 40.022713 61.793076 94.946556 97.08694  64.39514  32.96652
 21.933458]"
