episode,avg_reward,avg_v,episode_time,distance_traveled,avg_angle,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings
368,-16.294585565700554,2.3993819,38.341,2.2737368e-13,131.6514065610028,24.06347814121297,16.05319360746552,"[116.86147   93.48651   63.407078 107.07385   75.89384   82.42803
  22.716408  18.444294]"
369,-19.71950384146194,2.1411068,38.395,1.2141759e-13,199.63417279028442,24.719291150626464,15.363523810444844,"[ 59.97012   59.408665  59.99901   86.172554 129.90381   29.161934
  27.795185  55.276497]"
370,-12.194658885245296,2.3395004,38.503,5.2294817,161.72656008820434,14.368599843852433,25.705329442046008,"[14.035703 16.15491  17.862316 23.836746 35.060024 40.04283  28.460089
 36.793007]"
371,0.38398923703011484,2.6291592,38.546,2.335352e-13,112.45149456273775,12.833215887920554,27.329969401274685,"[12.442949 16.123896 23.201181 50.038116 50.222233 32.97649  68.43787
 85.84988 ]"
372,-8.625233284251435,3.0719526,38.595,2.2737368e-13,123.86616118521562,15.597276553945731,24.802457725868067,"[ 16.158186  18.220171  24.558317  46.269238  89.69775  104.88056
 114.76446   72.54807 ]"
373,-6.121660362867357,3.5728467,38.648,6.287983,133.40744886959877,23.580381814246337,16.63853922068461,"[ 45.187546  64.62725  102.24556  121.12735   76.326614  30.681973
  21.83745   18.30813 ]"
374,-9.638512667009286,2.1727002,38.758,2.6812987e-13,143.5869455208082,27.27974496730032,13.118396589599078,"[102.49662    71.367714   59.310863   48.78084    24.280275   16.42544
  14.4131975  12.986383 ]"
375,-10.762004846284905,2.4629352,38.794,2.2147655,126.89376628609875,24.52995967490756,15.331371439881451,"[ 94.28165  120.42521   61.65222   29.911001  25.876392  31.765507
  65.943436  22.587206]"
376,1.0302564550450224,6.1983757,38.874,1.7112135e-13,140.93803283644368,16.95422713201936,22.16148244334061,"[ 19.19582   23.937094  41.55037   90.768364 121.79698   98.352234
  55.428627  33.057545]"
377,-9.60844631499057,2.6320367,39.0,2.842171e-14,174.78360112231286,14.32410726475762,25.42132330073049,"[16.307325 20.033558 37.612995 47.705994 79.76974  77.87938  75.50276
 67.63412 ]"
378,0.3737199064351708,3.039684,39.04,5.5234175,98.03204453861471,15.550562860176102,23.344015000756205,"[ 16.229578  17.79537   21.580307  30.200672  62.444748 128.1649
 157.09344   54.78848 ]"
379,-3.999533998740454,4.5500345,39.109,3.5950935e-13,104.91128093419096,16.47238741440166,23.6108464674749,"[ 27.233055  41.671215  50.99936   44.961174  46.611298  66.487076
 114.03485   68.13627 ]"
380,-20.702408065228703,1.4951612,39.159,6.4184327,98.81255035016493,14.450567617221173,25.586513032401154,"[ 14.654541  14.846494  18.719471  26.99644   34.530018  41.118942
 119.414566  70.543755]"
381,-4.351576281809308,5.849222,39.296,6.555939,92.35863674743844,20.82915452019857,19.438766927402703,"[ 34.988293  87.07855   99.308105  72.37956  105.36257   54.14748
  32.9213    24.604773]"
382,0.48757503033348426,2.6775827,39.362,1.563194e-13,120.72743500704264,10.786463569690538,29.407680416982668,"[ 16.613844  16.69674   20.007273  19.739561  40.044952  79.11586
 125.07635   81.538734]"
383,-24.76928429252946,1.6562558,39.4,5.684342e-14,210.18229359098515,25.788107065753454,14.335718825587344,"[36.45831  29.885122 30.619574 43.944447 36.06483  18.59157  18.061575
 22.87384 ]"
384,-2.96999185533367,5.8236446,39.475,2.3437141e-13,113.81327625341517,23.217927427502005,16.92671738258413,"[ 28.199203  35.858723  59.625385 104.23723  126.26089   52.000412
  33.607204  34.67684 ]"
385,0.8945633328686963,5.499261,39.645,1.1368684e-13,149.09661688974955,18.41571679312264,21.51682894081307,"[ 26.05461   48.97008   39.919506  67.11235  127.946175  96.18014
  78.12933   50.90862 ]"
386,0.46572730063963114,2.9420347,39.684,1.6077747e-13,78.48738402718297,14.596434039392165,25.638296452360894,"[ 15.247795  16.974148  21.130165  45.895798 101.103035  90.9704
 101.48984   73.31049 ]"
387,-3.1918488764648902,5.504054,39.771,1.4210855e-13,141.43857618694503,23.940626805438146,16.326215806210804,"[52.020905 49.70541  71.39798  82.90765  75.84088  62.231464 33.06447
 22.574516]"
388,-18.291200314192906,2.9403393,39.912,8.189619,134.1906972971447,23.817940393646353,16.47339451346388,"[ 40.577457  67.26824   80.512314 138.33575   68.143974  28.444586
  20.574696  17.454481]"
389,-9.456988582512682,3.053186,39.951,1.6077747e-13,101.35444732593548,26.660292695320056,13.778191010573618,"[ 74.7693   123.79088   74.35474   47.201164  46.142193  25.025242
  16.903461  14.703491]"
390,0.46932909097094233,3.553096,39.983,6.764836,84.13252748161374,15.45646539946748,24.673993657782066,"[ 16.348227  18.906841  25.655125  51.230885 153.20255  107.175095
 105.769936  47.595417]"
391,-2.307757031738024,4.006311,40.128,6.1961403,90.9959404799932,22.070964402135246,18.176228502967295,"[ 32.062424  56.288174  91.17074  105.24603  141.42139   54.321163
  28.30135   21.510944]"
392,0.8386282577711455,4.3228493,40.173,1.2710575e-13,77.51978124807363,19.77262148458138,20.4903469469523,"[ 26.162779  46.068314  77.446594 101.76558   65.50078   62.133877
  43.62223   39.065735]"
393,0.4066553261112278,2.960251,40.236,5.9830585,85.78860256454881,26.756647084411895,13.657470464011757,"[ 73.911446 145.12442  115.479744  62.50379   33.853962  20.211855
  15.415533  13.853126]"
394,0.42871513621785823,2.5599482,40.274,6.1444774,138.23829688665813,26.07150155632367,14.071942116737615,"[62.939724 97.54442  58.44167  28.397444 30.10315  35.983696 28.379448
 15.756575]"
395,0.9705440697472065,5.792534,40.399,2.542115e-13,84.15562608148883,20.955023926212192,19.21894898176216,"[24.960018 30.813822 42.19656  62.855633 68.29475  58.604717 40.444683
 37.800995]"
396,0.679654222478218,4.4450684,40.451,41.528793,156.5389711775662,24.279462793871406,15.956679873618905,"[ 32.403236  45.260124  99.40576   96.820076 114.00928  100.44518
  24.937094  18.643093]"
397,0.3142217469215395,3.1422172,40.484,1.6077747e-13,48.76011812671309,13.298441421743956,27.07237192213343,"[ 14.139577  14.81423   18.035452  29.50626   79.513985  87.86097
 102.66915  128.5168  ]"
398,-7.326462853253615,3.1766295,40.53,3.422427e-13,70.98448965398445,10.963564262243429,29.30132973893829,"[ 11.335703  12.382977  15.958816  27.022137  53.308533 106.47812
 112.426636  93.41497 ]"
399,-3.6516808930273585,6.0579934,40.659,5.122456,73.51228327804739,19.21491174158219,19.007390607732503,"[22.67044  28.582407 42.405537 68.36505  67.34645  44.513107 33.34211
 29.247437]"
400,0.7861900844038676,5.282218,40.731,35.682228,124.66215080120051,24.061009593921874,16.03896808339968,"[ 35.19465   53.391937 115.395325  79.06492   70.709915  49.349648
  20.402554  43.479156]"
401,-8.699256319037481,2.953039,40.773,1.1368684e-13,70.90350815145871,14.816760211966926,25.490023445868925,"[15.514312 17.958803 27.060266 70.32006  99.94941  90.39997  68.836006
 43.37233 ]"
402,-6.073311962204536,3.5852745,40.895,5.4902196,72.87469218442928,14.712906126920533,25.564387081846533,"[ 16.083042  19.913517  31.9081    65.47594   85.23951   98.24756
 107.67453   44.979973]"
403,-6.033345911360279,3.5844467,40.941,1.4210855e-13,166.22373445945783,19.295318363661718,20.78710872550627,"[39.181767 33.43196  33.63092  42.339073 62.578968 87.750084 94.183014
 64.349335]"
404,0.7115469759121551,4.2870255,41.023,1.1718571e-13,154.08650136838014,20.585144518287347,19.695309042463933,"[ 29.261293  60.045918 115.45594  102.89613   52.589844  59.113922
  64.113884  39.71898 ]"
405,0.6969720016102253,4.265161,41.086,3.5950935e-13,46.30699978581491,19.291199224899557,20.96710613042389,"[27.963736 47.13041  67.859634 70.59818  86.27243  81.73537  46.242817
 29.342886]"
406,-7.850934800438097,3.5995686,41.205,7.4758153,118.43683161540389,13.656571087528897,26.41985456032155,"[ 12.606317  15.63211   19.913404  44.605576  41.34233   52.421936
 107.42868  144.54912 ]"
407,-12.660938523695917,2.5589938,41.262,5.790497,101.83628445185586,25.252097551562034,15.049176252400473,"[ 60.600185  93.437256 125.65426   56.197617  51.372215  35.59422
  19.958036  16.399927]"
408,-10.62728352196038,2.968622,41.302,29.019728,159.0130996887325,23.35165408849367,16.779564875692596,"[ 47.36476   49.55268   94.45216  162.66168   91.55128   36.148945
  21.348078  18.060287]"
409,-8.892046299423967,1.9191638,41.429,7.641051,213.88363514330914,25.474354368958757,14.618112186857724,"[136.93651  125.405525  70.75909   37.79737   37.33932   23.991997
  18.207502  28.252045]"
410,-6.328262023262866,3.9800007,41.482,6.88351,87.99270534198435,17.00451449167855,23.307043653152615,"[20.689383 38.61066  58.864468 68.5757   75.5088   68.00473  50.436974
 34.83689 ]"
411,-32.787666037504046,1.3724569,41.535,2.842171e-14,99.30787930995938,24.908240102450918,15.490033911794585,"[62.437565 66.10639  58.99424  40.54824  23.310669 18.476543 17.706202
 23.742188]"
412,-17.90651499520159,1.9370497,41.657,2.2914315e-13,171.17141069277415,24.404199042763278,15.859911723810631,"[ 54.988037 101.9555    60.387173  41.075127  97.80279   23.541143
  18.271503  13.960341]"
413,-4.653449072383364,6.439032,41.717,5.8475847,143.71830243118123,21.836377229503526,18.640267217270186,"[ 27.776657  38.961433  98.05909  106.02933  119.67237   82.01483
  39.329754  23.168587]"
414,-17.964486463916828,3.8295593,41.768,8.489103,59.969126394882,16.96876278058914,23.15956054424433,"[18.384575 21.586033 28.894344 56.749157 59.937252 80.8742   94.9489
 95.269005]"
415,-10.72645308423182,2.436389,41.901,8.069792,104.9865722842154,26.3615945197658,14.113625567955312,"[164.55667   84.67512   63.6608    40.578648  35.008553  19.353731
  13.71944   14.867172]"
416,-8.041788832171674,3.9308329,41.961,1.4210855e-13,81.16687170433859,19.070177603809558,21.193618871490916,"[23.118166 29.843187 42.307766 65.819496 66.80554  45.821625 35.98179
 34.245777]"
417,-12.202085985125448,2.6729648,41.993,2.0495186e-13,142.92390223654525,25.991757053733956,14.116432584768393,"[81.18414  81.88812  71.61996  89.14152  31.17775  20.100124 16.335512
 15.381375]"
418,0.6399674060451925,3.4778075,42.045,54.763073,44.325473227930914,20.826132905155244,19.26096224140988,"[ 40.541378  40.383636  47.225185  83.35702  113.954285  54.979145
  35.07236   24.487476]"
419,-4.468058800226758,5.5409613,42.174,5.509925,65.34454685505644,23.43579310118217,16.6387946722813,"[28.175514 34.609447 48.707287 60.08299  59.919968 65.930374 48.99075
 30.479742]"
420,-16.275614155574914,1.6106452,42.214,7.1054274e-15,134.5331996131096,24.69971262587828,15.380964121779249,"[ 99.09604  127.489876  46.066227  41.15026   49.520306  34.079845
  17.532991  17.504225]"
421,-4.456561030366744,4.1111617,42.263,6.202762,97.31553341113546,23.877431185594315,16.51581163333038,"[34.647564 51.086323 80.49619  97.052444 75.73696  64.500435 33.27175
 20.554642]"
422,0.7431746648734042,4.074451,42.311,3.4576503e-13,146.3105292535062,22.368595731456374,17.781899661926023,"[63.519535 55.757053 76.8673   67.376724 81.65801  39.624153 29.981941
 30.035667]"
423,0.3967516195435021,2.906882,42.433,1.1418534e-13,95.66302870226936,13.72758765115783,25.710321488746448,"[ 13.285787  16.150171  19.981903  36.508465  43.687138  36.73937
  56.92185  125.26931 ]"
424,-19.556650523129502,2.970481,42.491,2.542115e-13,162.29980754224718,22.50773164237687,17.59309753261588,"[ 33.688755  41.04809   56.90672   79.40586   90.939415 112.97474
  33.44108   21.801544]"
425,0.7010807106796696,6.046461,42.535,7.1054274e-15,152.46500090185629,25.294555231753865,14.815616705493742,"[ 35.68506   50.37427   75.239235 105.449066  96.9209    59.95087
  57.984615  28.634583]"
426,0.4323659632119542,2.7001944,42.572,5.9427724,69.04362283587078,14.974817602140746,25.1754552469861,"[17.86189  28.356684 34.736065 43.210575 44.993484 40.33795  39.71314
 49.84873 ]"
427,-9.576668190763526,2.199913,42.688,1.4210855e-14,111.86974678512362,24.932554320703105,15.238194324288276,"[ 61.42931  113.40133   92.22642   32.780804  26.963657  19.936272
  16.9647    16.097227]"
428,1.3320660489784883,7.995486,42.789,9.2792845,73.9364296724219,20.897233453175268,19.284056550462658,"[29.515251 39.73286  53.47731  81.8362   83.60953  73.83304  36.51356
 31.21906 ]"
429,-5.186283644607932,5.0610514,42.889,4.617951,132.32775123196015,21.18263301506056,19.14596605378683,"[31.88456  48.514877 61.38544  76.03511  98.180214 67.26673  30.289288
 22.472616]"
430,-5.726096371046701,2.1772578,43.02,2.613132e-13,114.87665130019334,16.10116016827601,24.030717227502254,"[17.18804  19.150145 23.310213 31.036592 46.10549  91.13728  78.78775
 81.40099 ]"
431,-5.1932456844856745,3.40261,43.064,3.8587763,67.20837201066135,17.18093648582945,22.952845876130596,"[20.518959 48.348137 32.65604  33.36817  37.415485 42.719524 53.505848
 53.806374]"
432,1.1071932855299909,7.6511374,43.166,4.973799e-14,58.89631853711195,23.83751690533033,16.36639318370981,"[72.19661  81.27712  86.96166  80.24643  81.392456 50.072094 25.742615
 34.133797]"
433,0.9878093560053468,6.197089,43.244,6.36022,54.83765781003999,12.773591465396844,27.471394603470287,"[ 14.313135  18.039326  69.14735  120.99575  141.2757   111.89658
  67.86011   39.29395 ]"
434,-10.644811972529526,2.8933468,43.353,1.2141759e-13,54.59119007209578,14.23760042783804,25.9598961222364,"[ 15.076412  16.198797  19.857815  29.341139  51.423653  53.378914
 140.43227  138.09538 ]"
435,-3.877210684978704,5.9673676,43.414,3.5950935e-13,69.37482885715303,16.450911723861793,23.830467173808756,"[21.34034  29.373375 46.92634  68.59679  87.90891  78.08483  67.618576
 35.088543]"
436,-3.414473977236071,6.218077,43.501,2.842171e-13,94.83753531052336,10.779324844509622,29.390319614131954,"[ 12.050148  15.649848  49.310795  91.310005 115.22344   68.0041
  47.540436  37.14429 ]"
437,0.5663468879099809,3.6152012,43.625,1.1910866e-13,102.8069652504045,23.24920869367274,16.97920620474871,"[ 34.37931   64.42254   72.4497    92.03717  103.29171   71.932304
  27.78231   19.025772]"
438,-7.114986673760655,3.6470628,43.66,1.6077747e-13,76.5318792260995,18.10069149495925,22.20363801582615,"[21.184044 24.520294 28.801208 58.67043  58.502945 42.620907 38.185368
 41.03444 ]"
439,-13.837678464530994,1.7472441,43.693,4.931841,117.43260010433893,15.15219386987501,25.155164585623083,"[22.396267 21.504583 29.292067 69.53391  76.412834 59.40902  40.85999
 65.840744]"
440,0.4231681216831407,2.8638735,43.729,2.5757174e-14,126.23237620020066,25.922657618162194,14.22606211720934,"[40.878174 63.38533  82.10935  72.35697  40.914932 32.379704 19.64013
 16.025555]"
441,-7.868415352025775,3.2000895,43.849,8.9189625,164.7144246948741,24.48756409489795,15.759191408265004,"[55.462887 68.71085  73.42866  83.64905  67.704956 37.006935 21.942171
 52.574963]"
442,-3.6831067754260927,5.134579,43.904,6.6255865,89.67217902901535,17.508411191233918,22.71894261811009,"[ 20.164295  26.062794  49.59702   95.03101  135.75346   85.79579
  50.64376   40.038025]"
443,-7.011849836613313,3.1868052,43.94,1.2710575e-13,118.91728423087771,23.64016944642812,16.555110108416162,"[52.19316  66.89112  63.873886 97.537125 87.054726 33.742237 23.035055
 18.73966 ]"
444,-15.064189113748297,1.7831092,43.987,5.684342e-14,96.93816280701652,13.829907708996481,26.400111296428477,"[ 13.433905  13.693295  16.639448  38.362576  58.72843   63.46102
 112.95931  100.65065 ]"
445,-15.036734862740882,2.3233886,44.101,1.7053026e-13,125.20544574158227,23.991337818518584,16.13733277857533,"[44.697056 44.039978 52.107834 82.57304  54.866585 70.21434  28.650047
 21.228598]"
446,-21.236960689331326,4.010609,44.186,6.7988544,139.78826748001052,22.44591396748787,17.75430161519724,"[43.27254  63.542416 71.083115 78.97809  93.53834  98.90293  45.29548
 31.151327]"
447,-5.851927951943912,5.5930896,44.239,5.684342e-14,87.54689901351358,26.181803685232815,14.078825951688659,"[ 35.557514  50.339275  88.927734 101.51971   86.67891   41.326122
  20.638824  15.875723]"
448,0.47070779798046575,2.97015,44.357,23.158285,66.92717017706472,13.81696303826493,26.29867464564803,"[ 14.744806  16.633188  21.727316  38.911472  52.70589  107.97285
 171.85643   61.653385]"
449,-16.230650075084323,2.9185524,44.411,2.3795392e-13,163.27285391129848,24.57248151763235,15.516817434743023,"[ 42.066154  77.54548  120.91788  106.18384  139.80972   33.50575
  20.819883  36.879086]"
450,0.45948595353010213,2.9902635,44.498,2.0495186e-13,97.91490550661125,9.611164183215704,31.052881271039723,"[ 10.555586  11.821977  15.084956  40.776344  56.805767 118.15552
  92.689964  69.607285]"
451,0.6709244093748161,4.905808,44.639,2.542115e-13,155.82831412431597,14.57234848588784,25.574962266628294,"[ 17.156746  22.298347  40.01088   85.38297  120.6348    85.348114
 115.79411   38.870968]"
452,0.38755617080755855,3.040037,44.694,1.1368684e-13,93.04187748130863,25.385224655444485,14.971759358469017,"[55.106503 74.84145  77.546104 60.33759  42.70793  25.346052 18.317158
 16.129107]"
453,0.6762833361777136,3.4277766,44.76,1.9970918,57.428153386914225,22.672413028541108,17.25618591972669,"[ 39.064457  72.964035  75.91944  106.331696  65.81629   66.442894
  45.136856  20.855217]"
454,-10.715054653993503,3.1878781,44.808,3.7451956,200.47212340557112,24.893218348797983,13.68418349898644,"[51.129894 69.039375 76.95473  96.39106  94.42707  66.440926 36.780857
 16.749537]"
455,-10.375404254566382,4.1561275,44.935,2.842171e-13,118.24121696384496,18.011860936094067,22.127820128346453,"[ 21.369364  24.530462  34.708477  52.61064   92.0012   102.57272
  74.4662    74.19187 ]"
456,0.5150809768420264,3.2460358,44.981,1.4210855e-13,80.59790249661839,16.449692976498593,23.614519399573016,"[18.64694  23.046621 25.917225 52.026516 60.011005 69.6368   68.033905
 58.329597]"
457,-2.9763139967277707,3.0050182,45.064,2.842171e-14,84.50077769496451,24.763879243010813,15.424366821971123,"[64.21616  60.828903 72.48265  53.774014 38.187492 29.314407 31.46594
 40.05109 ]"
458,1.0248132211017202,8.878311,45.484,5.0552087,76.52059342251492,12.439129634558943,27.735486157373856,"[ 12.888409   15.7952385  24.015432   42.584263   90.690155  137.05447
  97.06338    49.635036 ]"
459,-10.682913010412072,2.8767862,45.527,1.1368684e-13,143.94733579825473,25.51662929239565,14.577104379286364,"[ 50.15831   96.573616 151.87978   66.78555   62.44261   34.965836
  18.913126  16.024607]"
460,0.7578524033152074,5.2258544,45.599,6.1308765,192.31498402801992,20.890786002084504,19.21895575261171,"[ 46.254086  40.24387   61.97818  100.1255    77.40453   72.31085
  43.687763  25.305237]"
461,0.45295066362071146,3.1574717,45.635,1.4210855e-13,68.21233042509604,27.409629005346492,12.900693899352753,"[145.99298   71.541756  62.77929   27.798803  34.67261   34.15482
  20.677921  14.984916]"
462,0.8381659370138315,6.84438,45.773,1.1368684e-13,145.3867716893796,15.52989532341391,24.690274291758392,"[39.494644 35.24556  42.04651  44.264053 62.76308  64.3337   61.501038
 41.140774]"
463,-8.536030489858398,3.5763102,45.814,5.2026124,114.20014172308036,20.96563182958781,19.173918535025948,"[48.137096 54.16533  61.755043 74.56214  68.4754   79.13876  71.7977
 27.985523]"
464,-13.694222373758038,3.6179202,45.861,2.842171e-13,123.3277221922629,14.398903212929639,25.74724659663145,"[ 15.506612  18.367144  30.85415   38.114223  43.09967   67.91607
 129.14542  138.61673 ]"
465,0.7846637580187492,5.112156,46.006,2.8001153e-13,115.21702842406094,26.37351279306254,13.638605981958197,"[ 56.883366 140.43471   98.54296   64.258255  37.15095   26.895203
  29.935257  24.992052]"
466,0.9388887436966044,7.6115923,46.076,1.7288251e-13,168.2262274248955,19.46507724151287,19.751309211376032,"[21.462063 28.149353 38.953533 59.966686 75.06063  64.11301  36.27423
 27.632044]"
467,0.8190034237641856,5.280138,46.135,5.865204,55.7363747312,19.831016600151756,17.3544076186181,"[23.608921 29.29004  37.652378 46.484077 50.89671  52.24761  39.172394
 63.25918 ]"
468,-3.33705011012256,6.760181,46.199,1.1368684e-13,106.9326209155086,16.1067187498301,24.025309840871532,"[15.803765 32.121513 30.846275 50.134644 92.35086  89.17408  73.37907
 53.2822  ]"
469,-1.5844519011374656,6.810215,46.379,2.2914315e-13,189.19967173784633,23.905652298816232,16.219481269140246,"[ 30.781992  58.094414  75.759796 109.053154 107.49473   56.96303
  26.190958  19.337427]"
470,0.5522421190029061,3.8232348,46.428,2.4283518e-13,92.48330704269428,15.101017640197448,25.110603505604058,"[ 15.862057  16.05074   23.464989  35.83901   66.07069  122.20446
  71.09921   60.435425]"
471,-3.2990088810524725,5.369367,46.502,1.2710575e-13,100.61953600072248,19.05417505534088,21.11808740230047,"[ 23.842646  33.337162  51.013206  72.4178   114.461426 109.20494
  42.616413  26.508017]"
472,-12.69247003988275,3.9932182,46.632,2.3437141e-13,60.392568255509794,19.671258461614357,20.53758635216331,"[ 38.870907  39.513752  51.70217   75.90679  132.11447   80.5596
  49.704967  27.534197]"
473,0.5617814928516852,4.3480854,46.679,8.038873e-14,42.26692325854966,14.644696556482822,25.57019198776225,"[16.232351 18.138386 43.221966 57.513386 63.470325 89.04646  78.57784
 68.655846]"
474,0.8204947246623606,5.69584,46.742,4.973799e-14,87.21106332855486,24.6280019774808,15.480202087822091,"[ 32.594994  52.38969   99.635185 123.50346   87.05286   79.85188
  42.539795  22.17734 ]"
475,0.8306648051845935,6.1148176,46.874,2.4283518e-13,61.00064046555166,21.729680205862746,18.370533852456823,"[ 25.740858  31.968515  45.422745  74.23141  119.81989   95.87768
  42.72798   42.74677 ]"
476,-3.2798714987981215,5.6850486,46.952,1.9895197e-13,83.92945020230376,23.824315665960906,16.295761794384457,"[28.15889  34.696964 49.334614 78.98096  89.23803  78.22596  49.159603
 23.592003]"
477,-3.7146390490840266,7.1405153,47.026,2.0495186e-13,92.32605801229462,22.294484715523023,17.852640759043247,"[ 28.260483  63.103863 126.11919  111.7525    79.48387   40.09863
  33.68985   22.746408]"
478,-15.612364419467946,1.995289,47.1,1.7053026e-13,112.31467702405956,29.363475203018112,11.044218093899694,"[ 92.285706 103.76789   88.637695  60.232323  18.557795  13.32178
  11.81182   11.97046 ]"
479,0.38821153039917006,2.7945526,47.214,1.2710575e-13,136.2073799181926,27.215749570904787,13.135245311826905,"[ 91.5336   176.11253   85.29528   42.942814  32.96349   20.510172
  14.730165  13.467877]"
480,0.9614234803148968,6.640673,47.28,1.2710575e-13,134.7054247284018,14.609496800985772,25.580130792257087,"[ 16.324512  29.48459   35.02464   47.906406 103.33676  159.9018
  70.49102   36.38389 ]"
481,1.0189649910519887,5.8657017,47.365,1.6077747e-13,68.58558140922811,19.065743980036775,21.115408766012322,"[ 36.722927  72.10717  102.80454   80.66025   82.90514   62.069115
  32.48677   25.419868]"
482,0.40397352248492185,3.058657,47.408,6.7700086,94.45130859998916,12.954669353822448,27.271494096981915,"[ 13.803313  15.521859  22.178173  44.630726  37.0809    85.79816
 188.89085   97.473434]"
483,1.4475251232071276,8.482198,47.566,4.3383857e-13,100.38795899282076,23.43506702970103,16.781860584878164,"[30.182722 43.938126 71.73014  76.19129  83.974724 51.858578 50.58333
 36.699165]"
484,0.4233124827427474,3.1973174,47.601,2.6812987e-13,141.21536479165047,26.497446596578353,14.070009937537625,"[112.23636  110.75838   85.1076    47.991314  34.65734   19.937923
  15.523298  14.209883]"
485,0.5650482174552691,4.3962526,47.66,2.2737368e-13,139.31423006972122,20.693006893326476,19.596458680024664,"[29.711409 45.91209  53.8501   49.60068  57.06615  49.63711  39.088875
 34.058327]"
486,0.4112044383863154,3.3131948,47.771,1.2141759e-13,65.44027324230447,13.682320173843825,26.549963071266937,"[ 12.230764  13.026854  20.251469  44.758522  45.906628  55.570057
 111.7464   130.19101 ]"
487,0.9807526818330404,5.5725303,47.839,1.563194e-13,133.83701337592265,20.564354642585858,19.56367873886483,"[ 35.522717  61.10517   69.84001   91.36656  100.22626   47.00889
  29.470242  23.101564]"
488,0.7071071697899002,5.639762,47.901,6.7673426,88.70068507255507,23.408279736269577,16.26051401250444,"[30.775784 37.084534 42.547615 47.610615 49.473434 49.632706 43.91743
 57.244465]"
489,-7.571868934823283,4.4516945,48.049,5.7785435,108.86573920338856,23.547563843535055,16.660245453258074,"[ 33.362823  48.287582  72.77307  110.18101  110.00468   37.725887
  22.86727   18.543291]"
490,-19.563082445304293,2.4815183,48.103,1.2710575e-13,103.55194883661753,14.3419270106692,25.74419743296175,"[16.100908 17.51647  43.06551  69.166176 71.70409  93.25417  71.60244
 48.557796]"
491,-3.63084741370339,4.921367,48.171,1.6077747e-13,130.34312224630528,24.093211956018248,16.08162161478162,"[ 33.760284  61.058537 138.47845  132.11786   87.47187   31.406813
  21.429619  17.669197]"
492,-9.51738358725451,3.4272964,48.284,6.136945,87.15935158090261,15.391899981293097,24.721865290927,"[ 16.370365  18.672207  24.67329   44.054623  93.81053  144.55197
  88.32173   54.203564]"
493,-19.834865315372944,3.9208117,48.36,2.842171e-14,130.22875915383193,19.17555636466138,20.95516429280135,"[ 24.931776  38.514828  57.84083  118.47625  138.91585  118.20187
  62.20075   29.642885]"
494,0.806957147654462,5.758719,48.43,7.1054274e-14,167.87376622948898,13.279051185822771,26.931974560044583,"[ 14.381028  17.047218  23.401478  46.87997   99.75234  155.31133
  76.53631   37.666103]"
495,-10.707921981995252,3.3077028,48.47,1.1368684e-13,171.91071191631735,26.474272734598067,13.651430491400001,"[51.720917 72.422775 96.646515 85.51014  27.71516  21.064981 15.712428
 14.17533 ]"
496,0.45981385845833056,2.7121785,48.576,2.842171e-14,185.66642645609173,25.15675773911626,15.069147546616055,"[ 68.048965 115.98942   68.28698   88.70316   36.573315  23.71746
  18.593657  16.734053]"
497,-1.2634789628084113,8.950671,48.705,7.034608,46.33571733144536,12.417180909022292,28.043555125052215,"[ 22.106808  35.43112   60.932293 106.041794 131.50684   80.12016
  45.948605  34.578606]"
498,-6.091827405613498,2.9753106,48.764,8.526513e-14,51.997824683794,12.83047985417071,27.486417262382076,"[ 13.752949  14.797537  21.270012  81.14469  100.53437   96.4889
 101.21294   61.172714]"
499,0.6744474316588469,3.2403526,48.823,4.3943534,83.33499916392616,23.015358100372488,17.273025656605625,"[ 50.378334  42.38857   79.41028   93.34438  134.13295   59.096264
  24.145353  19.38079 ]"
500,0.6398761060637204,4.6701226,48.95,2.481819e-13,100.56737639442777,13.708370964999347,26.364090817748316,"[ 14.865274  17.61801   25.5597    51.04684   53.39952  128.93732
 131.23743   62.28998 ]"
501,1.0085197661801195,5.8938627,49.012,4.678676,102.7744052961267,19.32429991397313,20.829675544600242,"[23.266375 30.84343  51.528053 85.63241  97.107216 57.186035 44.007877
 41.379498]"
502,1.2923916638980208,10.169298,49.121,1.1718571e-13,79.24901032242626,13.963972950924216,26.163835461959344,"[ 15.815481  20.670082  31.40598   53.604145 115.88411  112.41988
  65.86034   35.56576 ]"
503,1.1021314152958985,7.9356146,49.284,1.1390867e-13,172.25983705975858,13.825633231630345,26.408165319421048,"[22.067055 51.61559  48.436398 59.286865 76.86036  69.93907  52.863735
 35.895428]"
504,0.7134668358385747,4.892205,49.346,4.7099013,52.40775533760365,15.736721705093657,24.455733549857612,"[30.165226 46.60774  71.90091  67.30661  86.34711  94.82414  68.68469
 34.26386 ]"
505,-4.464747088390456,4.2329865,49.406,5.684342e-14,148.09822989118177,19.814224785564534,20.316190879721187,"[ 24.868172  32.698174  62.88388   82.1928   101.05822   69.10228
  71.98505   62.2597  ]"
506,0.44483451667263324,2.7981873,49.462,33.650677,68.06254476229978,23.69934595124402,16.409104562961183,"[ 69.754196 107.74481  104.732445  66.01457   42.07751   34.724922
  23.7659    17.928877]"
507,-2.501191934015446,6.9049325,49.616,1.4210855e-14,153.9847089371621,12.787878573819816,27.3684944046442,"[ 13.839184  17.907167  43.738567  73.38021   80.782875 113.84912
  89.41583   58.59992 ]"
