frame,game_cnt,time,v,ey,ephi,s,reward,reward_component0,reward_component1,reward_component2
10164,242,626.3,0.7272727272727274,-0.11054384233829782,-0.06762110510185648,7.102164244979957e-14,0.00789258133938805,0.005951895932310823,0.0019406854070772271,0
10176,242,626.37,0.25454545454545446,-0.25987067408478837,-0.07050614988418547,7.102164244979957e-14,0.01881864942344247,0.016703464926916906,0.0021151844965255637,0
10188,242,626.45,0.07272727272727261,-0.3170658411137635,0.03286774128358072,7.102164244979957e-14,0.02043353266309412,0.02079877140564343,-0.00036523874254930973,0
10200,242,626.53,0.5454545454545455,-0.4026757098048273,0.2424814294980715,7.102164244979957e-14,0.018312039585088903,0.02558648247003105,-0.007274442884942145,0
10212,242,626.61,1.0181818181818185,0.6055661530243475,0.25716297803408183,7.102164244979957e-14,-0.046109021248008156,-0.0383941319069857,-0.007714889341022455,0
10224,242,626.69,2.61818181818182,1.123421800724641,0.2687698144920594,7.102164244979957e-14,-0.07794617525040456,-0.06988308081564278,-0.008063094434761782,0
10236,242,626.77,4.690909090909095,2.234715508605766,0.22032923113948888,7.102164244979957e-14,-0.14631533452314247,-0.139620929846826,-0.006694404676316466,0
10248,242,626.86,7.5272727272727336,1.0631696490746891,0.15281192507495422,6.468711097034309,-0.0730905328212609,-0.06801319189414584,-0.005077340927115066,0
10260,242,626.93,8.109090909090916,1.345958926776502,0.17328614796221986,6.468711097034309,-0.09016712053599182,-0.08681150224437455,-0.003355618291617275,0
10272,242,627.01,6.727272727272733,1.9083429847362163,0.3097832350174521,6.468711097034309,-0.13137241431581897,-0.12240893261582562,-0.008963481699993338,0
10284,242,627.08,5.672727272727277,2.6362186073478306,0.4175822447917459,13.08789272926807,-0.18247468751071932,-0.16986380546884366,-0.012610882041875668,0
10296,242,627.15,5.600000000000004,3.3166071413420437,0.3229286507682674,13.08789272926807,-0.22574416287339202,-0.21563843831736776,-0.010105724556024258,0
10308,242,627.22,5.927272727272732,3.7648205762819877,0.21404298095863927,13.08789272926807,-0.25269715626283795,-0.2462758668340788,-0.006421289428759178,0
10320,242,627.3,5.781818181818187,4.143503172131767,0.1973929103851555,13.08789272926807,-0.2773847940521055,-0.2714630067405508,-0.005921787311554664,0
10332,242,627.41,4.872727272727277,4.410070563097511,0.06601544408228666,19.793163628785187,-0.29276991965626376,-0.2903687378977106,-0.0024011817585531635,0
10344,242,627.52,4.654545454545458,4.434010275410633,-0.009845756360046032,19.793163628785187,-0.2925526260522026,-0.2926792566770439,0.00012663062484129294,0
10356,242,627.61,5.200000000000004,4.392903750352784,-0.05366896601365756,19.793163628785187,-0.28886762045947023,-0.29039376958082935,0.0015261491213591192,0
10368,242,627.71,5.490909090909096,4.313317594554104,-0.03133575188128379,19.793163628785187,-0.2839827550944441,-0.2850064941669625,0.0010237390725183991,0
10380,242,627.87,5.854545454545459,4.269834562924854,-0.011844802297177992,26.506601527294166,-0.28157426697387783,-0.2819296110427932,0.00035534406891533975,0
10392,242,628.0,5.963636363636368,4.279865118151383,0.04644420258486459,26.506601527294166,-0.28316271585594194,-0.282102503282799,-0.001060212573142918,0
10404,242,628.1,6.836363636363642,4.48413644706734,0.16498234225424246,26.506601527294166,-0.29879676132872074,-0.294094958696143,-0.004701802632577769,0
10416,242,628.18,7.05454545454546,4.893140303643264,0.19794007607585007,33.14845083909435,-0.32629720620220715,-0.3206059360905861,-0.005691270111621089,0
10428,242,628.26,6.800000000000006,5.423195913355967,0.27207777117047716,33.14845083909435,-0.3628942615601873,-0.35473192842507295,-0.008162333135114315,0
10440,242,628.33,7.345454545454552,5.9767632827275206,0.252007743215914,33.14845083909435,-0.39885090280981506,-0.39129067051333766,-0.00756023229647742,0
10452,243,628.45,0.3636363636363637,-0.01939380016481525,-0.06173098281921652,7.102164244979957e-14,0.0028851739703499024,0.0007679991637068219,0.0021171748066430808,0
10464,243,628.55,1.1272727272727272,-0.27819012872473786,0.01736591863400294,7.102164244979957e-14,0.015944691345640805,0.01637806864088701,-0.0004333772952462045,0
10476,243,628.65,0.6181818181818179,-0.6630563939700392,0.008622884958483734,7.102164244979957e-14,0.04203112462863171,0.04228981117738623,-0.00025868654875451204,0
10488,243,628.73,0.36363636363636337,0.8094686393051082,0.005660589906215652,7.102164244979957e-14,-0.053195529959152534,-0.0528489668855838,-0.00034656307356873306,0
10500,243,628.82,0.8,-0.9926864413770177,-0.03844134938833399,7.102164244979957e-14,0.06523927403194768,0.06417398129627613,0.0010652927356715523,0
10512,243,628.9,1.3090909090909093,-1.283475633554193,-0.04426893556699607,7.102164244979957e-14,0.08375117446873792,0.08259817712788008,0.0011529973408578398,0
10524,243,628.97,0.690909090909091,-1.6537474174447124,-0.017939712402875507,7.102164244979957e-14,0.10845337448481575,0.10773934879498837,0.0007140256898273867,0
10536,243,629.05,0.9454545454545459,-1.8738484073546884,-0.03557761376259805,7.102164244979957e-14,0.12322941643020215,0.12207427959450769,0.0011551368356944546,0
10548,243,629.13,0.8363636363636366,-2.187906229771427,-0.03847586387833157,7.102164244979957e-14,0.14419611127878657,0.14286614037458276,0.001329970904203801,0
10560,243,629.22,0.3272727272727272,-2.3779452297954053,-0.03846534205875107,7.102164244979957e-14,0.15745840392443583,0.1563044436626733,0.001153960261762532,0
10572,243,629.31,0.5818181818181818,-2.4777510169467987,-0.08559897189619026,7.102164244979957e-14,0.16502842079997104,0.1626368454972393,0.00239157530273173,0
10584,243,629.39,1.9272727272727277,-2.846042607768001,-0.17614208387351749,7.102164244979957e-14,0.18983974155825623,0.18472945085426848,0.005110290703987746,0
10596,243,629.49,3.709090909090911,0.043808699560756365,0.0062637665444200685,6.468711097034309,-0.002633076094964772,-0.0029578959846642823,0.00032481988969951025,0
10608,243,629.59,6.400000000000004,0.19452726045652494,0.19130730247510197,6.468711097034309,-0.016145845362728894,-0.010988576579553844,-0.005157268783175049,0
10620,243,629.68,7.381818181818187,0.8800304388095567,0.36014429201721,6.468711097034309,-0.0643078364594992,-0.05350350769898289,-0.0108043287605163,0
10632,243,629.77,8.000000000000005,1.7612482837145493,0.3683669951278663,6.468711097034309,-0.12226938664149051,-0.11121837678765452,-0.011051009853835989,0
10644,243,629.86,8.509090909090915,2.727314273419923,0.36297456338696144,13.08789272926806,-0.1856637244398061,-0.17469333224258538,-0.010970392197220744,0
10656,243,629.96,9.309090909090916,3.831118199015649,0.417534431819897,13.08789272926806,-0.2587619446245222,-0.24623591166992526,-0.01252603295459691,0
10668,243,630.05,9.563636363636371,5.054289962614886,0.4121770140776486,19.79316362878517,-0.33924448203318885,-0.3267989268524042,-0.012445555180784659,0
10680,243,630.13,9.490909090909097,6.227247487836975,0.34376974443327857,19.79316362878517,-0.4157742544619286,-0.40522030938897985,-0.010553945072948743,0
10692,244,630.26,1.4545454545454548,-0.18422977173807042,-0.050184840926740026,7.703378705833963e-14,0.011105190461976418,0.009599645234174217,0.0015055452278022008,0
10704,244,630.33,1.927272727272728,-0.6989820513904286,0.004986814318721056,7.703378705833963e-14,0.042895523916793604,0.0428712929291294,2.4230987664206615e-05,0
10716,244,630.41,2.872727272727274,1.4669599646586788,0.16619180907057096,7.703378705833963e-14,-0.09625332972577405,-0.09187006782250377,-0.004383261903270275,0
10728,244,630.49,2.9818181818181833,2.3803073330063853,0.20924794073287112,7.703378705833963e-14,-0.15816611930419963,-0.1518886810822135,-0.006277438221986133,0
10740,244,630.57,3.345454545454547,0.6727275583469015,0.24570741480776181,6.468711097034316,39.7788930739151,-0.21577284614487702,-0.0053340799400234395,40
10752,244,630.66,3.6363636363636385,0.928802337538973,0.17181344826616218,6.468711097034316,-0.06561893480044048,-0.06012347742618679,-0.005495457374253698,0
10764,244,630.74,2.327272727272728,1.0386764587012856,0.00012118573795705245,6.468711097034316,-0.06892496728117548,-0.06848947275361662,-0.0004354945275588484,0
10776,244,630.81,2.2545454545454553,1.0197002422105705,-0.04320650276015048,6.468711097034316,-0.06617541096921335,-0.06747160605201787,0.0012961950828045143,0
10788,244,630.89,2.763636363636365,1.0148562100939256,0.027374136877640787,6.468711097034316,-0.06766860279903601,-0.0668473786927068,-0.0008212241063292236,0
10800,244,630.96,3.054545454545456,1.0313032472158867,0.018760187135090867,6.468711097034316,-0.06853037224314187,-0.06796756662908915,-0.000562805614052726,0
10812,244,631.04,3.9272727272727295,1.1174453926824102,0.166678513236179,6.468711097034316,-0.07721074360931304,-0.07272076189786394,-0.004489981711449098,0
10824,244,631.11,3.8545454545454567,1.4464143524478423,0.37674615229649344,13.087892729268077,-0.10429346548303074,-0.09299108091413594,-0.011302384568894803,0
10836,244,631.19,4.654545454545457,1.9828537410373066,0.4332437719395723,13.087892729268077,-0.1404164355954115,-0.12750355361300944,-0.012912881982402062,0
10848,244,631.26,5.345454545454548,2.665436689040757,0.4388533946075768,13.087892729268077,-0.18499997062092438,-0.17191809849100964,-0.013081872129914731,0
10860,244,631.34,5.454545454545458,3.4000877250124466,0.46368654885816696,13.087892729268077,-0.2340484221323193,-0.22022158700681294,-0.013826835125506358,0
10872,244,631.41,6.400000000000004,4.271731807150398,0.4803297149709338,13.087892729268077,-0.29102895982994714,-0.27678478368326426,-0.01424417614668291,0
10884,244,631.5,5.963636363636367,5.225423976355127,0.5690379653767539,19.793163628785187,-0.35594204227018394,-0.33937054841854325,-0.01657149385164068,0
10896,244,631.57,6.363636363636368,6.426160903564924,0.7883148397867803,19.793163628785187,-0.43955686340525413,-0.4164053810145461,-0.02315148239070802,0
10908,244,631.58,6.472727272727277,6.546504254005465,0.8049011895953706,19.793163628785187,-90.44777606482889,-0.4241266196352849,-0.02364944519360341,0
10920,245,631.62,0.0,0.0,-2.88198776558868,0.0,0,-0.4241266196352849,-0.02364944519360341,0
10932,245,631.7,0.29090909090909095,-0.09696909312639465,-0.06470387188645477,7.102164244979957e-14,0.007853463354127246,0.00582397881666006,0.0020294845374671856,0
10944,245,631.77,0.2545454545454546,-0.1454412665326895,-0.04110191698185384,7.102164244979957e-14,0.010448313921643648,0.009215256412188032,0.0012330575094556151,0
10956,245,631.85,0.2545454545454546,-0.250138413598592,-0.04993403581603584,7.102164244979957e-14,0.017495161627777214,0.015997140553296138,0.0014980210744810752,0
10968,245,631.93,0.07272727272727274,-0.2889257867911639,-0.03811595890696218,7.102164244979957e-14,0.02038996235516292,0.019069101928216814,0.0013208604269461066,0
10980,245,632.01,0.2545454545454546,-0.34791706095158775,0.053383259246681636,7.102164244979957e-14,0.020915080741834874,0.022516578519235324,-0.001601497777400449,0
10992,245,632.09,0.1090909090909091,-0.39336188220084856,0.0002522223649426003,7.102164244979957e-14,0.025649172500841585,0.02583397903963284,-0.0001848065387912534,0
11004,245,632.16,0.3272727272727272,-0.5009380960956036,-0.09995968127924959,7.102164244979957e-14,0.03506809579376956,0.03242272418496388,0.002645371608805682,0
11016,245,632.24,0.2181818181818182,-0.5557402254878039,-0.28891197521600986,7.102164244979957e-14,0.0443515751286451,0.036304018476668865,0.008047556651976233,0
11028,245,632.32,0.47272727272727283,-0.6325998198248027,-0.3951657530865238,7.102164244979957e-14,0.052935523717097824,0.04108055112450211,0.011854972592595714,0
11040,245,632.39,1.2,-0.9175843690845923,-0.3774953137746415,7.102164244979957e-14,0.06955009487668229,0.0584878628885291,0.011062231988153188,0
11052,245,636.33,1.7090909090909094,-1.3778460986527437,-0.4648559046693679,7.102164244979957e-14,0.10184907761028993,0.0879904504378617,0.013858627172428223,0
11064,245,636.45,2.0727272727272736,-1.9827096546467318,-0.48803914546245286,7.102164244979957e-14,0.1418351707178536,0.12719399635398002,0.014641174363873586,0
11076,245,636.52,1.8181818181818188,-2.597333893948245,-0.47647847804722865,7.102164244979957e-14,0.18236257464339484,0.16824212388995569,0.014120450753439163,0
11088,245,636.6,1.7090909090909094,-3.154812531645469,-0.5780144456541549,7.102164244979957e-14,0.22251348942341914,0.2052601060214473,0.017253383401971835,0
11100,245,636.68,1.563636363636364,-1.24192354676205,-0.5392996838981547,6.468711097034309,0.09673269573717436,0.08055370522022971,0.01617899051694464,0
11112,245,636.75,1.2727272727272727,-1.484752664227354,-0.5596928270420443,6.468711097034309,0.11331600915656,0.0967875410912541,0.01652846806530589,0
11124,245,636.83,1.309090909090909,-1.6914902449913327,5.650528101472615,6.468711097034309,-0.05949364031996311,0.11037227425626948,-0.1698659145762326,0
11136,245,636.9,2.8363636363636373,-2.1427065793290745,5.552119999804359,6.468711097034309,-0.028553275491963986,0.13809632770915345,-0.16664960320111744,0
11148,245,636.97,4.363636363636366,-2.8862981213006327,5.438116641107758,6.468711097034309,0.021539409585459357,0.18510716811384087,-0.1635677585283815,0
11160,245,637.05,6.945454545454551,-4.293792206813282,5.321182831192349,6.468711097034309,0.11383876614940688,0.27380475826186335,-0.15996599211245646,0
11172,245,637.12,8.727272727272734,-6.475973694431217,5.25316640922229,6.468711097034309,0.25658666108423445,0.4143435570298856,-0.15775689594565118,0
11184,246,637.27,0.5454545454545455,-0.06690859692151946,-0.10007331737833614,7.102164244979957e-14,0.006561908227243566,0.003647971551280301,0.0029139366759632643,0
11196,246,637.35,0.9090909090909095,-0.2829865931459724,-0.22327517043532819,7.102164244979957e-14,0.023140226405597868,0.01714543716154852,0.005994789244049348,0
11208,246,637.44,0.9454545454545459,-0.5724858168857173,-0.5956389488060143,7.102164244979957e-14,0.05292279948370704,0.03619781328840862,0.01672498619529842,0
11220,246,637.52,1.2000000000000006,-0.8600802505019453,5.259353419988296,7.102164244979957e-14,-0.10278231330399926,0.0549982892956496,-0.15778060259964885,0
11232,246,637.6,1.672727272727274,-1.2322226040111444,5.250609513536486,7.102164244979957e-14,-0.07878541954541662,0.07873286586067796,-0.15751828540609458,0
11244,246,637.68,2.9090909090909114,-1.9637934060300737,5.198765637109372,7.102164244979957e-14,-0.03132212693179691,0.12464084218148426,-0.15596296911328117,0
11256,246,637.79,2.4000000000000017,-2.7787502194374727,5.244775532400374,7.102164244979957e-14,0.021972106820030674,0.17922896738767255,-0.15725686056764188,0
11268,246,637.88,3.490909090909094,-3.639732180315757,5.158781283714116,7.102164244979957e-14,0.07939743523840631,0.2345032439783999,-0.15510580873999358,0
11280,246,637.97,3.7454545454545487,-4.794746922543801,5.107626515686071,7.102164244979957e-14,0.1566098417163797,0.30992378168297247,-0.15331393996659276,0
11292,246,638.07,4.472727272727276,-4.900337833776015,5.1161415891680555,6.468711097034309,0.16264745651490628,0.31638561078068955,-0.15373815426578327,0
11304,246,638.15,5.418181818181822,-6.374279935366768,4.902929209450721,6.468711097034309,0.2637320327542288,0.4115750277084388,-0.14784299495421,0
11316,247,638.34,0.2545454545454546,-0.005818176177545409,-0.08237168492646019,7.703378705833963e-14,0.002510605712480608,0.00012799999999499524,0.0023826057124856125,0
11328,247,638.42,0.14545454545454534,-0.11151001069637344,-0.0558726075346625,7.703378705833963e-14,0.00880439868379472,0.007039710969686295,0.001764687714108426,0
11340,247,638.51,0.29090909090909084,-0.1520169633374376,0.10949887242284406,7.703378705833963e-14,0.006772170148852346,0.009526412807925478,-0.0027542426590731316,0
11352,247,638.6,0.5818181818181819,0.2541403819340012,0.07122146793418427,7.703378705833963e-14,-0.018192390098116656,-0.015879352205937152,-0.0023130378921795056,0
11364,247,638.7,0.690909090909091,0.4664000673427349,0.027191209594965127,7.703378705833963e-14,-0.030294131793241537,-0.029566413078878775,-0.0007277187143627638,0
11376,247,638.78,0.5454545454545455,0.7010644394656744,0.03013094998476129,7.703378705833963e-14,-0.046214181957741254,-0.04531025345819842,-0.0009039284995428386,0
11388,247,638.88,1.9636363636363645,1.0452773878193822,-0.007560294409393986,7.703378705833963e-14,-0.06591038878400977,-0.06578932261149739,-0.00012106617251238294,0
11400,247,638.98,3.563636363636366,-1.927113817319549,-0.17951084002558337,7.703378705833963e-14,0.1257824156925319,0.12116704964499807,0.004615366047533822,0
11412,247,639.08,4.690909090909095,-3.2093551440984056,-0.4543856864122282,7.703378705833963e-14,0.21751127717915675,0.2039640414166156,0.013547235762541163,0
11424,247,639.15,4.981818181818186,-0.7609939572108231,-0.35543939477414144,6.468711097034316,0.05794347915057927,0.04719615451129746,0.010747324639281812,0
11436,247,639.23,6.6181818181818235,-1.3927499641971501,-0.38033498186806947,6.468711097034316,0.09901872755648394,0.08777433149952409,0.011244396056959855,0
11448,247,639.3,6.145454545454551,-2.0496141097767473,-0.26636842479352163,6.468711097034316,0.14049243817520213,0.13233535991685394,0.008157078258348188,0
11460,247,639.38,5.672727272727277,-2.5176366127950316,-0.23030289262410664,13.087892729268068,0.17076481241667454,0.16385572563795134,0.006909086778723199,0
11472,247,639.45,5.818181818181823,-2.929981335399064,-0.2637063512308697,13.087892729268068,0.19846931388456318,0.19080830584772848,0.007661008036834707,0
11484,247,639.53,5.890909090909096,-3.388522569810027,-0.2166442040937806,13.087892729268068,0.22791317796895696,0.22141385184614354,0.006499326122813418,0
11496,247,639.6,6.581818181818187,-3.8655363694781517,-0.3190943623311595,13.087892729268068,0.26086001630128763,0.2517013055947281,0.009158710706559527,0
11508,247,639.67,8.47272727272728,-4.80713931118855,-0.48901912186560725,19.793163628785187,0.32494810703782034,0.3105213879521391,0.014426719085681196,0
11520,247,639.78,10.581818181818191,-6.325604215411148,5.685567255368294,19.793163628785187,0.23642324525511038,0.40746819992590405,-0.17104495467079367,0
11532,247,639.79,10.763636363636373,-6.484380860583148,5.669670270152251,19.793163628785187,-89.75307713944392,0.4174898782171358,-0.17056701766104881,0
11544,248,639.84,0.0,0.0,-2.88198776558868,0.0,0,0.4174898782171358,-0.17056701766104881,0
11556,248,639.96,0.18181818181818185,-0.04266537181713426,-0.10302711470847647,7.703378705833963e-14,0.005473668014181348,0.0025599528753803787,0.0029137151388009697,0
11568,248,640.09,0.3636363636363637,-0.11240444975171912,-0.16794833221466732,7.703378705833963e-14,0.011817851902677746,0.006779401936237725,0.0050384499664400196,0
11580,248,640.24,0.4,-0.2305220604853496,-0.22978497461908098,7.703378705833963e-14,0.02131728222285801,0.014512030980148461,0.006805251242709547,0
11592,248,640.36,0.6545454545454548,-0.40673090437320986,-0.23274255370190744,7.703378705833963e-14,0.03258725140898183,0.025693027326761663,0.006894224082220166,0
11604,248,640.46,0.6545454545454548,-0.6159599077063681,-0.29146832578463844,7.703378705833963e-14,0.04795951808583364,0.039567904252789214,0.008391613833044423,0
11616,248,640.57,0.6909090909090913,-0.8481894053340006,-0.35017542168715243,7.703378705833963e-14,0.06530101898451665,0.05470777368802441,0.010593245296492236,0
11628,248,640.65,0.5090909090909093,-1.0189940527367154,-0.34722340790956485,7.703378705833963e-14,0.07701798092122862,0.06642481463724724,0.010593166283981383,0
11640,248,640.74,0.47272727272727266,-1.1815163541805163,-0.34134740799422403,7.703378705833963e-14,0.08747868786143617,0.07715003789872378,0.010328649962712393,0
11652,248,640.82,0.21818181818181798,-1.285060598636541,-0.344288320860227,7.703378705833963e-14,0.09482328368034772,0.08449463405454091,0.01032864962580681,0
11664,248,640.9,0.981818181818182,-1.4642850789956006,-0.3002723659177686,7.703378705833963e-14,0.1041628559899658,0.09497912913383294,0.009183726856132862,0
11676,248,640.99,1.4545454545454553,-1.8596229453365711,-0.2302140982235712,7.703378705833963e-14,0.12706174484145585,0.1202426461435127,0.006819098697943167,0
11688,248,641.08,1.6000000000000008,-2.346167110352321,-0.32906259785955294,7.703378705833963e-14,0.16138151374838053,0.15203284908780595,0.009348664660574562,0
11700,248,641.16,2.0363636363636375,-2.901331049983996,-0.4393853276035622,7.703378705833963e-14,0.2010717530925799,0.18806382448974443,0.013007928602835478,0
11712,248,641.26,2.945454545454547,-0.9547252543963451,-0.4004207927351997,6.468711097034316,0.07317358481181578,0.06098907957652603,0.012184505235289755,0
11724,248,641.36,3.8909090909090938,-1.3738487325868192,-0.4231756832155109,6.468711097034316,0.10050014367927608,0.08797517047518523,0.012524973204090854,0
11736,248,641.46,5.200000000000004,-1.9267313207888606,-0.43168061119089574,6.468711097034316,0.1364997282479073,0.12354930991218041,0.012950418335726872,0
11748,248,641.55,8.800000000000008,-2.8022545186818375,-0.41954017565199386,6.468711097034316,0.1913979504264967,0.1789740636596247,0.012423886766871997,0
11760,248,641.7,10.727272727272736,-4.260715471470394,-0.4861872559401097,13.087892729268077,0.2869410963057263,0.272355478627523,0.01458561767820329,0
11772,248,641.82,10.654545454545463,-5.835553704976884,-0.44797570337595793,13.087892729268077,0.39050492491473177,0.3769069372245686,0.013597987690163177,0
11784,249,641.99,0.6545454545454547,-0.06981384623604234,-0.026386100283022795,7.102164244979957e-14,0.004639803173766711,0.0035838182305610116,0.001055984943205699,0
11796,249,642.1,0.6181818181818183,-0.2792476761655141,-0.014640813483412618,7.102164244979957e-14,0.017845658216445556,0.01740643381194318,0.00043922440450237853,0
11808,249,642.21,1.1636363636363638,-0.6195497497823086,-0.0614047633656849,7.102164244979957e-14,0.04055719043463879,0.038715047533668244,0.001842142900970547,0
11820,249,642.29,1.8909090909090918,-1.0305624870288388,-0.07888005907891715,7.102164244979957e-14,0.06728963784693694,0.06501028604222224,0.002279351804714702,0
11832,249,642.37,4.472727272727275,-2.04164870580654,-0.09310556006922299,7.102164244979957e-14,0.1299076730187036,0.12719919539447705,0.002708477624226537,0
11844,249,642.46,7.127272727272732,-0.061762744297097674,-0.09713802118778103,6.468711097034319,0.0055705330174685395,0.003068818487271678,0.002501714530196861,0
11856,249,642.55,8.47272727272728,-0.4952897314321294,-0.18719851787896902,6.468711097034319,0.03552984888246554,0.02991389334609647,0.00561595553636907,0
11868,249,642.63,8.509090909090915,-0.8683817999529492,-0.14737858151774752,6.468711097034319,0.05942624196946125,0.055166906500305556,0.004259335469155698,0
11880,249,642.72,7.4909090909090965,-1.340464030840847,-0.25624011090901755,13.08789272926808,0.09251896903615683,0.08532347408426104,0.007195494951895802,0
11892,249,642.82,6.072727272727277,-2.116339883689872,-0.47319035399010634,13.08789272926808,0.14849488869567223,0.13488069261243,0.013614196083242236,0
11904,249,642.96,6.218181818181822,-3.038647256340268,-0.5037466298317432,13.08789272926808,0.21053005631162433,0.19533455536734232,0.015195500944282027,0
11916,249,643.07,6.5818181818181865,-4.026956524300376,-0.5092186431170229,19.793163628785198,0.2753537495560824,0.26015988935530265,0.015193860200779724,0
11928,249,643.16,6.909090909090914,-5.088535702760538,-0.5367858252458175,19.793163628785198,0.3457940489103277,0.3296904741529532,0.016103574757374527,0
11940,249,643.26,7.4909090909090965,-6.27706645253788,5.728302772635377,19.793163628785198,0.2355071949244939,0.4074382737646542,-0.1719310788401603,0
11952,249,643.26,7.527272727272733,-6.382307425435671,5.725571604027201,19.793163628785198,-89.75756269731156,0.41428638586750005,-0.1718490831790613,0
11964,250,643.33,0.0,0.0,-2.88198776558868,0.0,0,0.41428638586750005,-0.1718490831790613,0
11976,250,643.43,0.3636363636363636,-0.09696547171442374,-0.10886157845619016,7.102164244979957e-14,0.008873320777900283,0.005695771420077461,0.0031775493578228217,0
11988,250,643.55,0.14545454545454534,-0.19391922164234435,-0.13832444223767393,7.102164244979957e-14,0.01669253990409721,0.012542806636966993,0.004149733267130217,0
12000,250,643.65,0.909090909090909,-0.3166897781592663,-0.25892374360085224,7.102164244979957e-14,0.026677537662475964,0.01943739355585325,0.007240144106622716,0
12012,250,643.77,1.5272727272727276,-0.6850958963367365,-0.3086385497202975,7.102164244979957e-14,0.05183724215155433,0.042665375529083865,0.009171866622470461,0
12024,250,643.87,2.2545454545454553,-1.2704939966704825,-0.3317775048080258,7.102164244979957e-14,0.08986394442625187,0.08008391125127375,0.009780033174978126,0
12036,250,643.96,3.236363636363638,-2.1965595280038137,-0.41211158098577316,7.102164244979957e-14,0.1514943665532307,0.13930230307473634,0.012192063478494356,0
12048,250,644.05,3.6727272727272746,-3.2842625012997084,-0.43489175218580645,7.102164244979957e-14,0.2232816380941933,0.2103201282305075,0.012961509863685796,0
12060,250,644.15,3.2000000000000015,-1.2692695734295962,-0.3498781397607975,6.468711097034309,0.09240815022505505,0.08182613514057283,0.01058201508448223,0
12072,250,644.26,3.2000000000000015,-1.6137288615581185,-0.34702244337218735,6.468711097034309,0.11509385880102617,0.10459748149227968,0.01049637730874649,0
12084,250,644.36,3.745454545454548,-1.9658397431615522,-0.30997565874231015,6.468711097034309,0.13716042420798358,0.1277758789581713,0.009384545249812266,0
12096,250,644.47,6.072727272727277,-2.321233685150789,-0.21722162101625342,6.468711097034309,0.15752496708002436,0.15100831844953677,0.006516648630487602,0
12108,250,644.57,9.818181818181825,-2.8790312200985846,-0.24153924699862328,13.08789272926807,0.19312890559772025,0.18588272818776155,0.007246177409958698,0
12120,250,644.68,10.363636363636372,-3.679126747563269,-0.2592099606690428,13.08789272926807,0.2466112944847365,0.23808571446380236,0.008525580020934162,0
12132,250,644.78,10.981818181818191,-4.612385914344428,-0.28825877222893803,19.79316362878518,20.307522352179312,0.29895368864412786,0.008568663535183627,20
12144,250,644.87,11.236363636363645,-5.596784163423356,-0.27124324443797887,19.79316362878518,0.372410283104944,0.3640790314844159,0.008331251620528115,0
12156,251,645.05,0.2545454545454546,-0.009696943903155624,-0.08532908101073433,7.102164244979957e-14,0.0028798720952674483,0.0003199996649454188,0.0025598724303220297,0
12168,251,645.14,0.8363636363636364,-0.19102746729901535,-0.10295828345054003,7.102164244979957e-14,0.014352615069448762,0.01126386656593256,0.003088748503516201,0
12180,251,645.23,1.8909090909090913,-0.6360130124870489,-0.14656790189334012,7.102164244979957e-14,0.04287348414665528,0.03865021438975442,0.004223269756900865,0
12192,251,645.34,1.6727272727272728,-1.1942309504347786,-0.17557831751561404,7.102164244979957e-14,0.08112165026936588,0.07594141912016926,0.005180231149196626,0
12204,251,645.43,2.072727272727273,-1.7912906628342231,-0.31181161252269707,7.102164244979957e-14,0.1237919127566666,0.11461099189343898,0.009180920863227606,0
12216,251,645.53,2.618181818181819,-2.5136223215236138,-0.38395907076375924,7.102164244979957e-14,0.17290777180718528,0.1614752706055222,0.011432501201663085,0
12228,251,645.62,2.800000000000001,-0.6218096586610523,-0.2873916081622778,6.468711097034309,40.227340175856675,0.21625228916397096,0.011087886692701181,40
12240,251,645.72,2.9454545454545467,-0.8430963513427695,-0.21571024129000982,6.468711097034309,0.060863281237965125,0.05456378885759227,0.006299492380372852,0
12252,251,645.81,3.4545454545454564,-1.1051799237044642,-0.3299677767233291,6.468711097034309,0.0806346157062259,0.07107768856041698,0.009556927145808925,0
12264,251,645.9,5.054545454545457,-1.6012862959970806,-0.47146936018380714,6.468711097034309,0.11571135784144289,0.10190418598474191,0.013807171856700981,0
12276,251,645.99,7.85454545454546,-2.534590535848603,-0.531569584879084,6.468711097034309,0.17629898510618014,0.1605974624426954,0.015701522663484742,0
12288,251,646.07,10.981818181818191,-4.230060428948018,5.57986839398599,13.08789272926807,0.09945334677218198,0.2672464676205905,-0.16779312084840853,0
12300,252,646.22,0.18181818181818185,-0.005818159253668955,-0.09123382584245165,7.102164244979957e-14,0.002687916472815092,0.00012799999999486725,0.002559916472820225,0
12312,252,646.32,0.18181818181818185,-0.09210813892438574,-0.147240950261462,7.102164244979957e-14,0.010024053093616717,0.0056952987548118394,0.004328754338804876,0
12324,252,646.43,0.4,-0.1308825081964136,-0.14725392130029924,7.102164244979957e-14,0.012632432895569663,0.00812641164108552,0.004506021254484143,0
12336,252,646.52,1.0545454545454542,-0.39944244742817825,-0.1531370748230274,7.102164244979957e-14,0.0291013660251737,0.024507253780482876,0.004594112244690822,0
12348,252,646.62,0.14545454545454514,-0.6457409321423924,-0.14437832132571238,7.102164244979957e-14,0.04656625276644834,0.042234903126676965,0.004331349639771371,0
12360,252,646.71,0.1090909090909091,-0.6922840527254359,-0.17095561212091015,7.102164244979957e-14,0.050450275239905,0.0454987759331467,0.004951499306758307,0
