,episode_rewards,episode_lengths
1071,-179.26360374565098,45
1072,-158.36280419258964,136
1073,-188.12441093762862,58
1074,-187.28537228114476,51
1075,-159.7102894431852,130
1076,-196.36612432537103,24
1077,-177.18756343699093,34
1078,-188.2543541691533,56
1079,-134.10015356040373,166
1080,-188.45357069645095,33
1081,-138.696403908414,125
1082,-178.98279824470694,64
1083,-184.0201401152662,85
1084,-140.54839660735934,252
1085,-189.41271209817666,53
1086,-167.5365934602654,112
1087,-195.49621330606132,24
1088,-195.16550810014348,21
1089,-180.02047483591465,95
1090,-178.93086253063976,33
1091,-196.56323643808656,28
1092,-195.66902766547457,26
1093,-194.96853691209304,21
1094,-146.9200246419609,132
1095,-196.31637253492133,27
1096,-167.70187906501332,117
1097,-173.52591858859054,66
1098,-168.5870791934464,64
1099,-159.29740850419122,74
1100,-144.61600863899827,158
1101,-189.96422668937075,43
1102,-189.18733545355647,58
1103,-159.75240996757265,92
1104,-153.7541744983008,130
1105,-149.0380929647339,153
1106,-183.9673675772771,17
1107,-185.4266307092114,101
1108,-184.37250087479896,20
1109,-149.14819767700214,130
1110,-189.94664883606185,37
1111,-196.6007859308412,30
1112,-93.78318282920064,352
1113,-168.5079772388716,95
1114,-166.7863846119009,110
1115,-161.74935370570608,190
1116,-160.74108386045822,137
1117,-164.87136458920693,100
1118,-160.96399076603592,78
1119,-81.63071836996984,310
1120,-123.75403724135674,191
1121,-120.89739436720993,567
1122,-174.6543504067086,58
1123,-187.51556221080327,33
1124,-152.76684112743325,114
1125,-167.0012421760545,119
1126,-194.96340366211157,21
1127,-194.73364086355164,21
1128,-144.59526985190953,88
1129,-175.03304753119787,82
1130,-187.3716784555536,37
1131,-133.64510939985993,142
1132,-180.77641821560894,68
1133,-155.80492123766396,122
1134,-184.33448376961763,21
1135,-117.2132837772252,247
1136,-143.5742286061748,191
1137,-166.31495272478506,119
1138,-188.4464186107092,61
1139,-126.51462265297354,241
1140,-164.83371279800025,148
1141,-162.5398382120147,133
1142,-165.95553074265317,109
1143,-144.4115813658837,163
1144,-180.8023023053229,108
1145,-121.12870574542664,209
1146,-187.13750875227186,26
1147,-114.47980390510916,194
1148,-182.81853662102364,40
1149,-184.13581295270896,19
1150,-141.81222136423565,197
1151,-163.25749710889215,120
1152,-160.89184900708761,89
1153,-188.48484617510653,31
1154,-153.26559863119044,109
1155,-184.12392179673347,52
1156,-156.05882359442305,227
1157,-128.2158394412529,177
1158,-133.78786588752138,142
1159,-189.7019210487516,62
1160,-149.0665135524121,106
1161,-152.05451927530845,144
1162,-129.10867565969292,237
1163,-168.3247963019425,83
1164,-169.54260483678647,78
1165,-194.78157230497425,21
1166,-153.24501639380048,91
1167,-204.18461254572645,75
1168,-121.60741160428519,190
1169,-158.04366262289813,99
1170,-194.8311075785468,19
1171,-188.52323405312666,33
1172,-161.94630726516027,136
1173,-198.2127172942008,53
1174,-87.50133790247507,251
1175,-137.54614015148647,412
1176,-195.5826525153722,21
1177,-195.17985403670215,20
1178,-180.47749873711777,99
1179,-174.30470247108596,90
1180,-159.7493234164433,89
1181,-181.89510622116873,85
1182,-142.4116254619414,111
1183,-188.42870449725814,39
1184,-195.78849435617374,21
1185,-100.0319412112983,154
1186,-167.20104465060376,108
1187,-179.51805150907947,45
1188,-169.1190904597647,37
1189,-112.82613721980712,202
1190,-171.261497058133,82
1191,-186.9793619422915,27
1192,-186.06735066362074,23
1193,-187.02659988855387,48
1194,-156.14181913747223,99
1195,-161.2129209860159,80
1196,-148.21043337215013,203
1197,-134.10550036211328,184
1198,-178.37596204619334,89
1199,-173.70656135911435,92
1200,-161.2439223253212,125
1201,-164.26562133684908,143
1202,-170.6399160691429,80
1203,-173.2286983407018,100
1204,-140.1342059582801,238
1205,-154.46601067000108,103
1206,-181.97803860027648,45
1207,-154.7324114839293,111
1208,-20.16689363657926,416
1209,-134.82942324539755,158
1210,-144.67004380890282,161
1211,-165.10779932602856,112
1212,-94.6315811144354,239
1213,-146.18226401091232,191
1214,-155.94622071672072,144
1215,-19.7158732646611,353
1216,-166.53766193679027,77
1217,-133.7091876904891,168
1218,-181.76878727076064,133
1219,-160.03307590456203,150
1220,-176.288363625062,146
1221,-155.6105149690432,57
1222,-155.95233355773055,104
1223,-184.33153105956734,24
1224,-153.21089843946362,103
1225,-24.543004115643072,343
1226,-160.11382034852434,112
1227,-178.5548781029293,29
1228,-150.67854259156354,139
1229,-165.1152314449947,67
1230,-188.72761215496402,34
1231,-186.32633790067055,23
1232,-195.5279688493339,24
1233,-197.03682123768138,25
1234,-189.6320458925089,105
1235,-131.52079397924473,152
1236,-123.78051646362866,136
1237,-180.95843552439254,69
1238,-178.14859547313216,74
1239,-157.9269404514146,124
1240,-129.9419874618158,128
1241,-154.75758270979145,97
1242,-101.5784393510976,187
1243,-124.94632005470334,130
1244,-160.9799325782362,209
1245,-14.11305335980768,460
1246,-190.16425979120436,92
1247,-196.4234024374344,23
1248,-174.32657307413356,111
1249,-174.57521419485997,131
1250,-165.4446749517038,81
1251,-151.8952756789858,170
1252,-157.35300437581475,120
1253,-135.8418988524457,193
1254,-91.72001490140336,221
1255,-175.6710984437738,49
1256,-129.28936753062152,307
1257,-195.65178456848338,22
1258,-87.56684419965876,342
1259,-145.80116243778753,165
1260,-162.94917452637893,219
1261,-166.2500436088557,64
1262,-95.5086336170965,260
1263,28.398057172344636,519
1264,-135.6715302836535,199
1265,-128.30776787834463,441
1266,-142.54443426623362,112
1267,-86.45162738845599,603
1268,-189.8415282933991,82
1269,-157.2771892739235,153
1270,-176.21918802994006,70
1271,-46.792242350324074,371
1272,-187.25218361952497,28
1273,-100.53947807154671,277
1274,-189.8141292222214,57
1275,-168.03535331670366,71
1276,-191.96014486131114,43
1277,-118.85434977947106,277
1278,-175.07904568359282,90
1279,-157.50642907803012,110
1280,-164.7668866609125,98
1281,-168.36823430316284,62
1282,-101.39690657258546,247
1283,-167.70475274983855,66
1284,-162.20232218667732,82
1285,-114.7654511711692,236
1286,-173.60558769742377,137
1287,-178.59817884883654,84
1288,-156.84559585206102,136
1289,-129.02287179929004,184
1290,-179.50611353313974,68
1291,-103.38128301426131,277
1292,-189.46189133913575,29
1293,-171.06025403644966,100
1294,-127.40667477466592,144
1295,-145.45013062115305,159
1296,-194.69390532529115,19
1297,-194.74182905885013,20
1298,-195.05949140538732,20
1299,-183.1186383445692,75
1300,-175.14448009803172,52
1301,-96.45258056048459,291
1302,-173.3960484493178,95
1303,-180.67212371354356,70
1304,-170.93791037492014,80
1305,-185.17732844688888,54
1306,-132.18385469192594,195
1307,-191.20213126119157,68
1308,-161.6642682494874,55
1309,-156.3771970551317,123
1310,-189.59912053219628,43
1311,-114.91436317225855,246
1312,-153.30543789566673,144
1313,-156.90945345835866,100
1314,-143.06087055562512,184
1315,-123.5991672971743,288
1316,-146.12026985184565,200
1317,-98.10167726268114,253
1318,-176.29875435340935,56
1319,-181.8407610483543,103
1320,-84.4882882478817,548
1321,-179.6563849144965,64
1322,-72.12319394178407,375
1323,-115.15947847098,202
1324,-154.63114280551287,102
1325,-135.2058866238022,242
1326,-146.51259171566568,136
1327,-150.5196431971421,80
1328,-181.04155655952908,54
1329,-181.58240488907168,106
1330,-131.3027535253212,207
1331,-167.59972677148204,133
1332,-165.42493853809256,102
1333,-131.2317079002603,316
1334,-142.54241740026197,189
1335,-110.97639379792825,261
1336,-197.26798424564942,26
1337,-156.08662100752662,141
1338,-174.7691696274926,50
1339,-176.79865730343747,104
1340,-162.33209777373418,153
1341,-129.67967893180017,208
1342,-176.72402301734746,76
1343,-143.6746533901426,189
1344,-182.66757433939765,66
1345,-156.73250015239284,153
1346,-132.57887945701927,101
1347,-158.060186611954,146
1348,-186.725873893571,25
1349,-186.61189291844755,23
1350,-160.0536380691364,106
1351,-177.27716988131016,125
1352,-172.12358799697216,80
1353,-148.61864902097557,173
1354,-170.33428821398812,125
1355,-176.0450200984752,68
1356,-180.31839658494047,42
1357,-98.20819388590587,293
1358,-169.42313605482414,105
1359,-76.7682868412536,281
1360,-155.0211887422382,99
1361,3.732383661695593,444
1362,-163.47156200287455,127
1363,-143.88389251380335,201
1364,-97.3581338837973,210
1365,-129.50809681919748,221
1366,-113.70815271838015,648
1367,-180.8204042924885,85
1368,-190.28665286136786,33
1369,-103.91932760317786,178
1370,-158.2318103003306,153
1371,-143.6813773317641,145
1372,-146.9096495167143,162
1373,-167.6502109651584,125
1374,-9.616768383042825,502
1375,-174.3781004895913,78
1376,-80.25154660301784,289
1377,-164.11719072611595,86
1378,-135.1606928469011,124
1379,-166.99755141909458,82
1380,-165.0379224878775,143
1381,-134.5489012214499,85
1382,-164.98026208865488,56
1383,-134.71368132912067,152
1384,-82.05561430446807,447
1385,-57.80601217618931,357
1386,-76.2579199310608,347
1387,-83.30425052553593,256
1388,-117.0430879531337,248
1389,-164.18472855583022,89
1390,-161.53003923840728,83
1391,-187.47564496307731,25
1392,-178.2770533306224,64
1393,-160.8762799984738,78
1394,-142.19248429381335,115
1395,-152.5068959137726,70
1396,-187.2114605004777,68
1397,-48.95850059978554,423
1398,-111.05880489983242,240
1399,-159.8343294431309,182
1400,-91.5826701528946,300
1401,-86.95232642645324,409
1402,-154.94369690731875,549
1403,-147.69607103425548,112
1404,-165.5459157902161,98
1405,-120.94184568630189,242
1406,-136.2397211126544,176
1407,-135.59449432398878,175
1408,-163.3015047713534,134
1409,-144.72413000895057,65
1410,-185.91548017474162,22
1411,-183.36761317188132,58
1412,-143.4029507859414,202
1413,-7.160964482165554,410
1414,-196.22748799223695,55
1415,-62.37744365129586,506
1416,-186.0941087844926,23
1417,-116.46348461684406,334
1418,-142.38068760916403,127
1419,-111.78119688120029,298
1420,-64.0420104987397,429
1421,-185.93720581873438,144
1422,-136.76815552777452,444
1423,13.043723080126682,456
1424,5.194450611913851,440
1425,-127.00471220228157,209
1426,-187.62598490937103,93
1427,-166.61657685188493,182
1428,-167.94412357561453,67
1429,-192.78180141719366,48
1430,-100.82743965639709,345
1431,-81.44101476117633,221
1432,-20.285393168511206,386
1433,-168.713452823569,125
1434,-176.48990379774668,62
1435,-187.73451315611004,125
1436,-159.02904104901836,150
1437,-162.62289224973574,84
1438,-151.41298207030567,88
1439,-170.3038103099654,118
1440,-154.95764178785794,99
1441,-90.94295991489464,240
1442,-80.12568017309621,336
1443,-165.22829992524782,72
1444,-156.35004418170726,151
1445,-189.1503781233787,36
1446,-146.90073714144438,167
1447,-187.6221443144406,55
1448,-144.2191960826471,131
1449,-47.13458967732913,367
1450,-103.55853027525325,234
1451,-46.1261016781813,342
1452,-90.0568799404009,316
1453,-119.36365015227437,242
1454,-181.47302455896124,46
1455,45.814448979167395,581
1456,-55.03952795380738,621
1457,-175.75610537150703,69
1458,-168.14545408607233,118
1459,-178.2239355701388,30
1460,-104.51069327956701,313
1461,-85.31466175344583,312
1462,-134.93970570875078,155
1463,-167.4922763222437,71
1464,-165.36887962694993,134
1465,-94.01095877243446,217
1466,-124.25473996703103,211
1467,-131.15004801408628,192
1468,-112.47363059510442,234
1469,-55.16848577192036,393
1470,-80.63755963577822,317
1471,-109.56836435644189,223
1472,-180.74767934084196,140
1473,-175.33035746185107,77
1474,-196.555943873755,25
1475,-187.32211633848345,25
1476,-164.5461172205735,131
1477,-137.24914687717177,220
1478,-186.01106507390867,23
1479,-147.4458169500484,206
1480,-183.49637787618957,91
1481,-137.68358854982472,181
1482,-159.8076444993368,68
1483,-140.81278783515455,212
1484,-185.50400859105324,55
1485,-150.83150072703148,175
1486,-127.47899562488473,202
1487,-187.1222664622402,72
1488,-22.886016391414785,647
1489,-171.44529416721616,71
1490,-161.19430013574885,142
1491,-135.6698525332306,245
1492,-187.32873953315612,52
1493,-47.35887226436154,337
1494,-139.62641279517496,197
1495,-167.726662091246,156
1496,-1.8528082030023256,428
1497,-192.93727771630284,74
1498,-83.75665270340077,190
1499,-122.6225037242194,322
1500,-18.663333057019287,605
1501,-71.07806294580772,309
1502,-111.55558997194963,281
1503,-183.44933349316938,54
1504,-129.16881443800156,441
1505,-160.8584346671374,162
1506,-29.093308162025806,594
1507,-68.99963354997595,252
1508,-121.14929936072598,443
1509,-69.18709775975731,383
1510,-93.73926557322498,295
1511,-161.19849573421004,95
1512,-5.234901870209029,731
1513,-165.71492980247797,71
1514,-179.42827437937694,111
1515,-177.4257056482147,56
1516,-123.94600922461909,253
1517,-167.24833556620732,85
1518,-166.98804001137376,53
1519,-132.35364192532734,231
1520,-48.36579530330326,550
1521,-132.56009472295318,188
1522,-157.5602179231406,121
1523,-91.79419479803151,399
1524,-150.82021039771428,169
1525,-110.77660063490494,228
1526,-157.8863932890011,65
1527,-55.28204531393226,572
1528,101.29920182678364,462
1529,99.02652815245551,552
1530,-63.84617943269015,280
1531,-167.75477956854715,70
1532,-112.9277708122469,281
1533,-17.284421480316865,448
1534,-187.87564643754766,116
1535,120.55602083835436,690
1536,-127.07491050916272,255
1537,-84.19400272788353,347
1538,-156.06377352459225,58
1539,44.92326739807794,439
1540,-56.30838927109471,346
1541,-126.11571953435018,330
1542,-190.56413871776724,47
1543,-59.462851677415955,457
1544,-144.74556127199162,140
1545,-183.6209892689226,47
1546,33.29252220656875,707
1547,-118.02381926628395,186
1548,-116.98273092048535,194
1549,-45.087909606431225,432
1550,-158.0755378732918,160
1551,-172.1168552021362,85
1552,74.72678618515573,839
1553,-124.07728951950406,204
1554,-93.20559051669315,282
1555,-170.14090510525486,66
1556,-160.63485989375823,136
1557,-119.55227443585909,165
1558,-181.72112910949468,40
1559,-187.17757238150867,29
1560,48.77930739733725,671
1561,-146.14434506206925,344
1562,405.8233848991829,1308
1563,-185.75368732720057,59
1564,-164.03518079924623,93
1565,-154.31883867511368,242
1566,-195.6530092608464,23
1567,-196.93776331900582,24
1568,-139.6379103263558,215
1569,-154.62010319865524,59
1570,-169.50430082079163,82
1571,-177.2158723412581,56
1572,-176.69382488628486,105
1573,-94.8422476863642,317
1574,-53.72509413430495,341
1575,-167.65976184070126,68
1576,279.01055789187757,1178
1577,-194.84221888797143,20
1578,-145.9091685644174,193
1579,-44.815145813316946,508
1580,-145.9598976454301,113
1581,-35.176644974677714,531
1582,-63.87292470768648,428
1583,-171.3320575674786,52
1584,-31.52899626152265,352
1585,-168.09276804007743,71
1586,-85.5758708074336,387
1587,-70.01485995393114,322
1588,-18.577589825936855,418
1589,-187.62760671131457,26
1590,-168.95137387789913,61
1591,123.68167091185478,917
1592,-159.24636669738976,83
1593,399.7195687755893,1268
1594,-175.35023955683562,229
1595,-146.61878506820574,213
1596,196.05297480527207,892
1597,-123.70208036490922,190
1598,-149.97492666378744,85
1599,-123.14240738560022,184
1600,-189.47413855476998,34
1601,-182.23915935950333,42
1602,-166.76426028592755,171
1603,-170.34134784601378,53
1604,-125.65296759769697,219
1605,115.61088838444988,707
1606,-181.48446095607954,78
1607,-44.058982436132,348
1608,-187.15574525625328,27
1609,-148.98989542628013,193
1610,-129.10862443453337,184
1611,-171.91285205283242,49
1612,-80.64254220116952,283
1613,-107.53637848148747,423
1614,-118.05610330659313,202
1615,10.474654445813911,722
1616,-129.77318125045812,394
1617,-86.27225579031935,326
1618,-123.08722117264281,146
1619,67.62620453114295,503
1620,-166.6261093244294,90
1621,-132.20653694141686,226
1622,-184.29758786684067,23
1623,-53.9579366089948,359
1624,-184.10127058546738,19
1625,-123.64834538492623,186
1626,-173.9501295492443,49
1627,-34.48918441658262,382
1628,-80.69138614329852,1165
1629,-92.52486492989227,240
1630,-160.9805441000797,299
1631,-133.84621860606586,248
1632,-141.00829078009411,183
1633,-93.17564135047249,303
1634,0.09595243856045954,595
1635,25.716103746086333,574
1636,-98.86683674889004,274
1637,114.95868673923559,746
1638,1.9799954716773414,483
1639,-173.58952907934514,122
1640,-167.36421234145314,106
1641,-45.876679182470696,478
1642,-172.38431564399193,55
1643,24.675684114495823,431
1644,-176.89411974011583,120
1645,-143.1234649030206,98
1646,-158.33749457489623,123
1647,25.03395725084718,425
1648,-108.91837441538782,297
1649,-171.1276371769527,145
1650,-105.60958761819992,387
1651,-89.82130128220538,187
1652,-99.29814820481943,245
1653,-137.82485510415,199
1654,-30.977477598717684,377
1655,159.72812582069497,1363
1656,-29.925438419475796,343
1657,-136.0171904015761,210
1658,-180.07654000641406,41
1659,-85.07200142146706,461
1660,83.87507804237777,683
